species,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio,Plot
E6 LEMA,0.00944298723536035,0.03256235565695269,0.5588235294117647,1,2,2,-0.02311936842159234,0.28999705472303844,7
F2 LEMA,0.006243515178969879,0.014831396172393138,0.2,1,1,1,-0.00858788099342326,0.42096611178059096,7
F3 LEMA,0.008038544454104507,0.02497404754021455,1.5714285714285714,1,3,3,-0.01693550308611004,0.32187591703589147,7
Coleoptera LEMA,0.003605021223648195,0.010922133982547969,0.3333333333333333,1,1,1,-0.0073171127588997735,0.33006564737335314,7
Curculionidae LEMA,0.005719088699599701,0.0175904832859437,0.8333333333333333,1,2,2,-0.011871394586343998,0.32512402340700564,7
F4 LEMA,0.004974276414003543,0.015690233655048777,0.5714285714285714,1,2,2,-0.010715957241045234,0.31703010441803897,7
A5 ME,0.004794066453716542,0.11847123196816449,0.5,1,1,1,-0.11367716551444795,0.040466080871048936,7
Odontomyia_sp. ME,0.01903249394336133,0.23545017410048086,3.6666666666666665,2.333333333333333,5,5,-0.21641768015711954,0.08083448660029027,7
B3 ME,0.0030607500410175627,0.06843806997181232,0.25,1,1,1,-0.06537731993079475,0.04472291580224571,7
B5 ME,0.0030607500410175627,0.06843806997181232,0.25,1,1,1,-0.06537731993079475,0.04472291580224571,7
D2 ME,0.014430868595406425,0.1226993865030675,1,1,1,1,-0.10826851790766107,0.11761157905256235,7
Dilophus_sp. ME,0.035970213635143085,0.1226993865030675,1.6666666666666665,2.333333333333333,5,5,-0.08672917286792442,0.2931572411264161,7
E2 ME,0.0041874992033857595,0.1226993865030675,1,1,1,1,-0.11851188729968173,0.03412811850759394,7
Musca_sp. ME,0.007851160402145185,0.1226993865030675,1.6666666666666665,2.333333333333333,3,3,-0.11484822610092231,0.06398695727748324,7
A6 PUPA,0.0037240731021583855,0.02003906002589988,0.1,1,1,1,-0.016314986923741497,0.1858407079646018,7
Bombyliidae PUPA,0.028195758515762368,0.15172003391814987,5.45,1,8,8,-0.1235242754023875,0.18584070796460178,7
B4 PUPA,0.006275575587775565,0.033768573400887555,0.26666666666666666,1,2,2,-0.027492997813111993,0.1858407079646018,7
Lasiocampa_trifolii PUPA,0.018010605780827138,0.09691421205873647,3.45,0.9999999999999999,6,6,-0.07890360627790934,0.18584070796460184,7
B5 PUPA,0.006067516566008709,0.03264901771233257,0.225,1,2,2,-0.026581501146323863,0.1858407079646018,7
Eucera_sp. PUPA,0.022055938483297146,0.11868195469583699,3.9,1,5,5,-0.09662601621253984,0.1858407079646018,7
C2 PUPA,0.014132999531907657,0.0760489974812174,1.5166666666666666,1,4,4,-0.06191599794930975,0.18584070796460173,7
Dilophus_sp. PUPA,0.003730043548742887,0.020071186714664107,0.2,1,5,5,-0.01634114316592122,0.18584070796460175,7
C3 PUPA,0.008849557522123894,0.04761904761904761,1,1,1,1,-0.038769490096923716,0.1858407079646018,7
Colias_croceus PUPA,0.008849557522123894,0.04761904761904761,1,1,1,1,-0.038769490096923716,0.1858407079646018,7
C4 PUPA,0.003724073102158387,0.020039060025899884,0.1,1,1,1,-0.016314986923741497,0.18584070796460184,7
D2 PUPA,0.006014320556019227,0.03236277251572251,0.25,1,1,1,-0.026348451959703284,0.18584070796460175,7
D3 PUPA,0.0036708770921689074,0.019752814829289832,0.125,1,1,1,-0.016081937737120924,0.1858407079646018,7
D5 PUPA,0.006014320556019228,0.032362772515722504,0.25,1,1,1,-0.026348451959703277,0.1858407079646018,7
E3 PUPA,0.008849557522123894,0.04761904761904761,1,1,1,1,-0.038769490096923716,0.1858407079646018,7
Andrena_cinerea PUPA,0.008849557522123894,0.04761904761904761,1,1,3,3,-0.038769490096923716,0.1858407079646018,7
E4 PUPA,0.01106885453545517,0.05956097916697303,0.4666666666666667,1,2,2,-0.04849212463151786,0.18584070796460184,7
E6 PUPA,0.003724073102158387,0.020039060025899884,0.1,1,1,1,-0.016314986923741497,0.18584070796460184,7
F3 PUPA,0.006275575587775565,0.033768573400887555,0.26666666666666666,1,2,2,-0.027492997813111993,0.1858407079646018,7
F4 PUPA,0.0038789361139357627,0.020872370517844813,0.16666666666666666,1,1,1,-0.01699343440390905,0.1858407079646018,7
F6 PUPA,0.0038789361139357627,0.020872370517844813,0.16666666666666666,1,1,1,-0.01699343440390905,0.1858407079646018,7
A2 CHFU,0.005880001813530409,0.031437875537908735,0.2692307692307692,1,1,1,-0.025557873724378326,0.1870355968055197,8
Diptera CHFU,0.028449571483977257,0.12138870802791847,6.228571428571429,1.375,11,11,-0.09293913654394122,0.23436752846429565,8
A3 CHFU,0.0037220808176298393,0.01469158040775455,0.3717948717948718,1,2,2,-0.01096949959012471,0.2533478845928135,8
Scaeva_sp. CHFU,0.006708068017920085,0.024933765279417465,1.8333333333333333,1,3,3,-0.01822569726149738,0.2690355003645405,8
A4 CHFU,0.0030135101826558063,0.01381779476519141,0.09401709401709402,1,2,2,-0.010804284582535604,0.21808908251027,8
Dilophus_sp. CHFU,0.041020497206522455,0.13109889571634423,10.678571428571429,1.6250000000000002,18,18,-0.09007839850982177,0.3128973511361804,8
A5 CHFU,0.004205558819425797,0.020008575951796545,0.14957264957264957,1,2,2,-0.01580301713237075,0.21018781294368855,8
A6 CHFU,0.004914129454400168,0.0208823615943597,0.4273504273504274,1,3,3,-0.01596823213995953,0.2353244115707425,8
B1 CHFU,0.0023370868047153746,0.009849317771970996,0.05555555555555555,1,1,1,-0.007512230967255621,0.23728413061930162,8
B2 CHFU,0.00558630291687361,0.02589998952991884,0.48717948717948717,1,2,2,-0.02031368661304523,0.21568745849956777,8
Eupeodes_corollae CHFU,0.006125545542942083,0.0224736881353106,1.45,1,3,3,-0.01634814259236852,0.2725652107505061,8
B3 CHFU,0.0030456574396889985,0.010723103414534136,0.3333333333333333,1,1,1,-0.007677445974845137,0.2840276104733731,8
B4 CHFU,0.0023370868047153746,0.009849317771970994,0.05555555555555555,1,1,1,-0.007512230967255619,0.23728413061930168,8
B5 CHFU,0.007446201810746075,0.027717571794714985,0.7051282051282051,1,3,3,-0.02027136998396891,0.26864553164667443,8
Empididae CHFU,0.013726478921273924,0.048434164392202474,3.75,0.9999999999999999,5,5,-0.03470768547092855,0.28340488771772393,8
B6 CHFU,0.003089622681792052,0.010520043207594539,0.16666666666666666,1,1,1,-0.007430420525802487,0.2936891627556832,8
C2 CHFU,0.0041137291323753485,0.013930797795546589,0.5,1,1,1,-0.00981706866317124,0.2952974548012196,8
Lomatia_sp. CHFU,0.006985155210425925,0.024170026376895845,1.3333333333333333,1,2,2,-0.01718487116646992,0.2890007276575851,8
C3 CHFU,0.007218396895579887,0.0271954005723583,1.5555555555555556,1,3,3,-0.019977003676778415,0.2654271216330876,8
Andrena_cinerea CHFU,0.009129818508668347,0.018086512309764786,1.5952380952380951,1.625,5,5,-0.008956693801096439,0.5047860169115755,8
Odontomyia_sp. CHFU,0.0040336213887944465,0.011363900080867368,0.7619047619047619,1.375,2,2,-0.0073302786920729215,0.35495044483764715,8
C4 CHFU,0.0023370868047153746,0.009849317771970996,0.05555555555555555,1,1,1,-0.007512230967255621,0.23728413061930162,8
C6 CHFU,0.005719203694417535,0.02969170273807306,0.24786324786324787,1,2,2,-0.023972499043655525,0.19261959291691,8
D1 CHFU,0.007633587786269506,0.02439024390243902,1,1,1,1,-0.016756656116169513,0.3129770992370498,8
Episyrphus_balteatus CHFU,0.007633587786263673,0.02439024390243902,1,1,1,1,-0.016756656116175345,0.31297709923681066,8
D2 CHFU,0.00827099039986724,0.030601099995230793,1.5555555555555556,1,3,3,-0.02233010959536355,0.2702840878646938,8
Bruchidae CHFU,0.003488485447906878,0.012328848250681245,0.3333333333333333,1,1,1,-0.008840362802774367,0.28295306884924293,8
D3 CHFU,0.003089622681792052,0.01052004320759454,0.16666666666666666,1,1,1,-0.0074304205258024884,0.29368916275568313,8
D5 CHFU,0.007238904212669489,0.02903317465749024,1.2606837606837606,1,4,4,-0.021794270444820754,0.24933216219267054,8
Calliphoridae CHFU,0.00268330531313711,0.009828086200082527,0.25,1,1,1,-0.007144780886945416,0.27302419397935057,8
D6 CHFU,0.002880609405111881,0.01002608155703719,0.3333333333333333,1,1,1,-0.007145472151925309,0.28731158715640154,8
E1 CHFU,0.0038507316797071114,0.0195324445582475,0.15384615384615385,1,1,1,-0.015681712878540387,0.1971454043155676,8
E2 CHFU,0.009071020953073178,0.02439024390243902,1,1,1,1,-0.01531922294936584,0.3719118590760004,8
Sphaerophoria_scripta CHFU,0.015152614148061348,0.02439024390243902,1.9285714285714286,1.625,3,3,-0.00923762975437767,0.6212571800705154,8
E3 CHFU,0.0023370868047153746,0.009849317771970994,0.05555555555555555,1,1,1,-0.007512230967255619,0.23728413061930168,8
E4 CHFU,0.005916934128366361,0.023726866690226164,0.6111111111111112,1,2,2,-0.017809932561859802,0.249376970234495,8
E5 CHFU,0.005178708587292557,0.020288178269325975,1.0555555555555556,1,2,2,-0.015109469682033418,0.25525744690060864,8
Musca_sp. CHFU,0.005432512231400964,0.01228101234982939,1.4285714285714286,1.625,4,4,-0.006848500118428426,0.4423505226323165,8
F3 CHFU,0.003089622681792052,0.010520043207594539,0.16666666666666666,1,1,1,-0.007430420525802487,0.2936891627556832,8
F4 CHFU,0.0023370868047153746,0.009849317771970994,0.05555555555555555,1,1,1,-0.007512230967255619,0.23728413061930168,8
F6 CHFU,0.0035291354414853653,0.016040098958576138,0.1111111111111111,1,1,1,-0.012510963517090773,0.22001955540295762,8
A1 LEMA,0.004580106378735688,0.018522795355383936,0.29015151515151516,1,3,3,-0.013942688976648247,0.2472686379598968,8
Meligethes_sp. LEMA,0.013462877278245411,0.049390327986877494,3.8266233766233766,1.142857142857143,10,10,-0.03592745070863208,0.27258124873805983,8
Meligethes_sp. LEMA,0.013462877278245411,0.08130081300813007,3.8266233766233766,1.142857142857143,10,10,-0.06783793572988465,0.1655933905224186,8
Psilothrix_viridicoerulea LEMA,0.04548539953709832,0.1665477817643071,12.800108225108225,1.142857142857143,21,21,-0.12106238222720878,0.2731072071645346,8
Sphaerophoria_scripta LEMA,0.021706613244677448,0.054525631213949495,4.833333333333334,1.9999999999999998,11,11,-0.032819017969272044,0.398099256467189,8
A2 LEMA,0.0035283340870840133,0.014751976877490951,0.19166666666666665,1,2,2,-0.011223642790406939,0.2391770348059358,8
A3 LEMA,0.005209147777745232,0.018317076490323648,1.1388888888888888,1,3,3,-0.013107928712578416,0.2843875102283416,8
Dilophus_sp. LEMA,0.03631757549703506,0.07602338793507357,6.157251082251082,2.142857142857143,14,14,-0.039705812438038515,0.4777158251359626,8
Musca_sp. LEMA,0.006289920927047639,0.008678210431948292,1.9083333333333332,2.142857142857143,4,4,-0.0023882895049006526,0.7247947000560953,8
A4 LEMA,0.0028049782042450454,0.01074144213233799,0.16785714285714284,1,2,2,-0.007936463928092944,0.2611360904510605,8
Andrena_cinerea LEMA,0.014368162741011771,0.030585303220897,3.256818181818182,2.142857142857143,9,9,-0.016217140479885227,0.4697734280167252,8
A5 LEMA,0.00437407823472623,0.018291117239982488,0.21666666666666667,1,2,2,-0.013917039005256258,0.23913674475635352,8
B2 LEMA,0.004534693987415515,0.018573648312048666,0.3207070707070707,1,3,3,-0.014038954324633151,0.24414664858674393,8
B3 LEMA,0.0075760722033705215,0.02975075299229683,0.3893217893217893,0.9999999999999998,4,4,-0.02217468078892631,0.25465144379142757,8
Oedemeridae LEMA,0.011014307292756627,0.03870012411761744,2.892857142857143,0.9999999999999998,5,5,-0.027685816824860814,0.28460651080296123,8
Oedemeridae LEMA,0.011014307292756627,0.012195121951219516,2.892857142857143,0.9999999999999998,5,5,-0.001180814658462889,0.9031731980060431,8
B4 LEMA,0.004360229325570358,0.017972281727315215,0.30952380952380953,1,2,2,-0.013612052401744856,0.24260855642739304,8
B5 LEMA,0.011615424788081323,0.04669265248548038,2.118290043290043,1,6,6,-0.03507722769739906,0.2487634385665555,8
Malachius_bipustulatus LEMA,0.0029583256010366505,0.010683576610303345,0.23376623376623376,1,2,2,-0.007725251009266694,0.2769040471131749,8
Mordellidae LEMA,0.002042593719750832,0.007096440694174016,0.09090909090909091,1,1,1,-0.0050538469744231835,0.28783355033569796,8
B6 LEMA,0.0019907823155876003,0.007027512455514781,0.025,1,1,1,-0.005036730139927181,0.2832840678959382,8
C1 LEMA,0.0020553122566441774,0.007304897437463794,0.09090909090909091,1,1,1,-0.005249585180819616,0.28136086430226004,8
C2 LEMA,0.007821592377940735,0.03262761409439744,0.4726551226551226,1,5,5,-0.024806021716456704,0.23972308717736726,8
C3 LEMA,0.006219503053798682,0.024723214267972415,0.15,1,1,1,-0.018503711214173733,0.2515653096877339,8
C4 LEMA,0.007807735857195801,0.03240622815923033,0.4754329004329004,1,4,4,-0.024598492302034532,0.24093318786845322,8
D1 LEMA,0.004928897428066975,0.018906799879537965,0.278968253968254,1,3,3,-0.01397790245147099,0.26069443054725056,8
D2 LEMA,0.008662809862183773,0.03214687463897824,1.5952380952380953,0.9999999999999999,3,3,-0.023484064776794464,0.2694759586886893,8
Odontomyia_sp. LEMA,0.003307336341580378,0.008042512666878509,0.5416666666666666,1.4285714285714286,2,2,-0.004735176325298131,0.411231723041107,8
D3 LEMA,0.0019907823155876003,0.007027512455514783,0.025,1,1,1,-0.005036730139927182,0.2832840678959381,8
D4 LEMA,0.0027595582013358066,0.010889744666502868,0.10833333333333334,1,2,2,-0.008130186465167062,0.25340889854142107,8
D5 LEMA,0.0024824897677792677,0.008187672878733943,0.14285714285714285,1,1,1,-0.005705183110954675,0.3031984551101331,8
D6 LEMA,0.0019907823155876003,0.007027512455514781,0.025,1,1,1,-0.005036730139927181,0.2832840678959382,8
E1 LEMA,0.0019907823155876003,0.00702751245551478,0.025,1,1,1,-0.00503673013992718,0.2832840678959382,8
E2 LEMA,0.008896276920654075,0.01789148898407131,1.0805555555555555,1,3,3,-0.008995212063417236,0.4972351338993853,8
Diptera LEMA,0.010260777897048287,0.008557627305176797,0.7083333333333333,1.4285714285714286,2,2,0.0017031505918714898,1.1990213561697407,8
E3 LEMA,0.0019907823155876003,0.007027512455514781,0.025,1,1,1,-0.005036730139927181,0.2832840678959382,8
E4 LEMA,0.0027595658129248688,0.01079229508900271,0.1984126984126984,1,2,2,-0.008032729276077842,0.2556977723613999,8
E5 LEMA,0.0019907823155876003,0.007027512455514781,0.025,1,1,1,-0.005036730139927181,0.2832840678959382,8
E6 LEMA,0.0024824897677792677,0.00818767287873394,0.14285714285714285,1,1,1,-0.005705183110954672,0.3031984551101332,8
F1 LEMA,0.0020553122566441774,0.007304897437463787,0.09090909090909091,1,1,1,-0.0052495851808196095,0.28136086430226026,8
F2 LEMA,0.0027595582013358066,0.01088974466650287,0.10833333333333334,1,2,2,-0.008130186465167064,0.253408898541421,8
F3 LEMA,0.001945369924268129,0.00707836541217951,0.05555555555555555,1,1,1,-0.005132995487911381,0.2748332151545603,8
F4 LEMA,0.007541321375294975,0.029541119309300333,0.7159090909090909,1,3,3,-0.021999797934005357,0.255282181299094,8
F6 LEMA,0.007633587786269506,0.023255813953488375,1,1,1,1,-0.01562222616721887,0.32824427480958873,8
Nemotelus_sp. LEMA,0.007633587786263673,0.023255813953488375,1,1,1,1,-0.015622226167224702,0.3282442748093379,8
B5 ME,0.012675706924280794,0.11865524060646011,2,1,2,2,-0.10597953368217931,0.1068280411340776,8
Dilophus_sp. ME,0.02012841625555061,0.06262359920896507,1.3214285714285714,2.5,4,4,-0.04249518295341446,0.32141902589126603,8
Sphaerophoria_scripta ME,0.013785315380748658,0.06262359920896507,1.3214285714285714,2.5,3,3,-0.04883828382821641,0.22012972034311276,8
C5 ME,0.0031795108804622,0.08130081300813007,1,1,1,1,-0.07812130212766787,0.03910798382968507,8
Musca_sp. ME,0.005983743272112125,0.08130081300813007,1.8214285714285714,2.5,4,4,-0.07531706973601794,0.07360004224697915,8
E2 ME,0.006099937130070194,0.09717644473742036,1,1,2,2,-0.09107650760735017,0.06277176682634132,8
Andrena_cinerea ME,0.010708915007650732,0.09997802680729512,2.321428571428571,2.5,5,5,-0.08926911179964439,0.1071126861534472,8
Cantharidae ME,0.0073750197901774565,0.09997802680729515,1.5,1,3,3,-0.09260300701711768,0.07376640673647822,8
E6 ME,0.0029655537192447754,0.054685783344319935,0.5,1,1,1,-0.05172022962507516,0.054228970271352976,8
F5 ME,0.004279421578769066,0.05468578334431995,0.5,1,1,1,-0.05040636176555088,0.07825473673522054,8
A2 PUPA,0.003073867481442355,0.010683497382045045,0.3333333333333333,1,1,1,-0.00760962990060269,0.2877210871608743,8
Eristalis_sp. PUPA,0.006807632871195098,0.02339803527526232,1.5,1,2,2,-0.01659040240406722,0.29094891050072474,8
B2 PUPA,0.006746900336595712,0.02155038866853871,0.29166666666666663,1,3,3,-0.014803488331942997,0.31307557559022003,8
Eucera_sp. PUPA,0.02300033047523342,0.06939662093966278,2.666666666666667,1.0000000000000002,8,8,-0.04639629046442936,0.3314330029877271,8
Lasiocampa_trifolii PUPA,0.022394351415627546,0.07105560686138876,3.5,1,12,12,-0.04866125544576121,0.31516656327083625,8
Thymelicus_sp. PUPA,0.02232562537235573,0.012195121951219516,4.783333333333333,1,7,7,0.010130503421136215,1.8307012805331693,8
Thymelicus_sp. PUPA,0.02232562537235573,0.07140522961104143,4.783333333333333,1,7,7,-0.049079604238685695,0.3126609282536851,8
B3 PUPA,0.006886322197850392,0.023502890273324275,0.6287262872628726,1,3,3,-0.016616568075473882,0.29299895109778695,8
Bombyliidae PUPA,0.05244111117487119,0.17163332224520728,11.15,1,18,18,-0.11919221107033609,0.30554154921006643,8
Musca_sp. PUPA,0.00401560005475603,0.012749828597631154,0.6761904761904762,1.2,5,5,-0.008734228542875123,0.31495325792082457,8
B4 PUPA,0.004475791823170573,0.014761112337128532,0.14244579945799457,1,3,3,-0.010285320513957958,0.30321507762749306,8
B5 PUPA,0.002232231936198688,0.007612305856698597,0.024390243902439025,1,1,1,-0.00538007392049991,0.2932399168163207,8
B6 PUPA,0.0023310870158454776,0.00784745687714063,0.0625,1,1,1,-0.0055163698612951525,0.2970499936910585,8
C2 PUPA,0.003289742975264175,0.01096770951404195,0.07994579945799457,1,2,2,-0.0076779665387777755,0.29994804029522476,8
C3 PUPA,0.014099114045339034,0.045300963808403594,0.4796747967479674,1,3,3,-0.03120184976306456,0.31123209883502667,8
C4 PUPA,0.003289742975264175,0.010967709514041952,0.07994579945799457,1,2,2,-0.007677966538777777,0.2999480402952247,8
C5 PUPA,0.010376353333476923,0.03352527830726022,0.4861111111111111,1,2,2,-0.0231489249737833,0.309508342880179,8
C6 PUPA,0.002232231936198688,0.0076123058566985955,0.024390243902439025,1,1,1,-0.005380073920499908,0.29323991681632083,8
D2 PUPA,0.007579152589901758,0.024795020434017743,0.2398373983739837,1,2,2,-0.017215867844115985,0.3056723671622175,8
D3 PUPA,0.01603502384912953,0.04550514818500134,1.048780487804878,1,4,4,-0.029470124335871813,0.35237823606109536,8
Psilothrix_viridicoerulea PUPA,0.00846406319546683,0.011021987347254049,0.32619047619047614,1.2,3,3,-0.0025579241517872196,0.7679253231564918,8
D4 PUPA,0.0044066194727052956,0.014728809461987676,0.07317073170731707,1,1,1,-0.01032218998928238,0.29918368379182053,8
D5 PUPA,0.004405552421332006,0.014447620314827214,0.1043360433604336,1,2,2,-0.010042067893495208,0.30493273807941246,8
D6 PUPA,0.01588690749885411,0.04405472898151846,1.8717818428184283,1,6,6,-0.02816782148266435,0.36061752883598214,8
Meligethes_sp. PUPA,0.003925856016153212,0.08130081300813007,0.24285714285714285,1.2,2,2,-0.07737495699197686,0.048288028998684514,8
Meligethes_sp. PUPA,0.003925856016153212,0.007798706017483123,0.24285714285714285,1.2,2,2,-0.0038728500013299116,0.5033983852388121,8
E1 PUPA,0.007176017280089256,0.024148255168164656,0.7466124661246613,1,3,3,-0.0169722378880754,0.29716504277914074,8
E2 PUPA,0.0047416173905071276,0.016589234813336386,0.5487804878048781,1,2,2,-0.011847617422829259,0.2858249608170749,8
E3 PUPA,0.005464130511770784,0.018084213119331036,0.1287262872628726,1,2,2,-0.012620082607560253,0.30214919917803484,8
E5 PUPA,0.006365224606580079,0.027027027027027025,1,1,1,1,-0.020661802420446948,0.23551331044346294,8
Andrena_cinerea PUPA,0.0073696749721951895,0.027027027027027025,1.1428571428571428,1.2,4,4,-0.019657352054831836,0.272677973971222,8
E6 PUPA,0.0023310870158454776,0.00784745687714063,0.0625,1,1,1,-0.0055163698612951525,0.2970499936910585,8
F1 PUPA,0.0044066194727052956,0.01472880946198768,0.07317073170731707,1,1,1,-0.010322189989282384,0.2991836837918205,8
F2 PUPA,0.005654500303665499,0.01925335271827322,1.048780487804878,1,2,2,-0.013598852414607721,0.29368912450759044,8
Cantharidae PUPA,0.0027471465873100077,0.009509170657564802,0.3333333333333333,1,2,2,-0.006762024070254794,0.2888944458184246,8
F3 PUPA,0.007820813895551705,0.021247327497557915,1.1666666666666667,1,3,3,-0.01342651360200621,0.368084593060026,8
Dilophus_sp. PUPA,0.004864957065572904,0.008569111147285112,0.39285714285714285,1.2,4,4,-0.0037041540817122076,0.5677318197832261,8
F4 PUPA,0.00549274618958531,0.018005872117471757,0.1287262872628726,1,2,2,-0.012513125927886448,0.305053049013688,8
F5 PUPA,0.003517135863745572,0.011640859700227208,0.125,1,1,1,-0.008123723836481637,0.30213712340136906,8
A2 CHFU,0.009215915002021185,0.0324803404860761,0.5882352941176471,1,2,2,-0.023264425484054913,0.28373825101901035,9
Dilophus_sp. CHFU,0.08367804880522292,0.2366322558760002,12.516666666666666,1.7142857142857144,17,17,-0.15295420707077728,0.35362063593338605,9
Sphaerophoria_scripta CHFU,0.014445645000066024,0.023970509999815395,1.75,1.7142857142857144,3,3,-0.009524864999749371,0.6026423718217624,9
A3 CHFU,0.003193989088935816,0.010461260942354549,0.029411764705882353,1,1,1,-0.007267271853418732,0.30531587984812614,9
A4 CHFU,0.0031939890889358157,0.01046126094235455,0.029411764705882353,1,1,1,-0.007267271853418735,0.305315879848126,9
A6 CHFU,0.003193989088935816,0.01046126094235455,0.029411764705882353,1,1,1,-0.007267271853418734,0.3053158798481261,9
B1 CHFU,0.009577549884554646,0.028829587406254836,1.3627450980392155,1,3,3,-0.01925203752170019,0.33221252006113383,9
Diptera CHFU,0.0046873233444834645,0.012713837643893416,0.3333333333333333,1,1,1,-0.008026514299409952,0.36867887382019804,9
Musca_sp. CHFU,0.008468244539321941,0.026687874587967786,0.8666666666666667,1,4,4,-0.018219630048645845,0.3173068170494118,9
B2 CHFU,0.003193989088935816,0.010461260942354554,0.029411764705882353,1,1,1,-0.007267271853418737,0.30531587984812597,9
B3 CHFU,0.013157894736842103,0.030303030303030293,1,1,1,1,-0.017145135566188192,0.43421052631578955,9
Bruchidae CHFU,0.013157894736842103,0.030303030303030293,1,1,1,1,-0.017145135566188192,0.43421052631578955,9
C1 CHFU,0.005135176990180572,0.01381249442932036,0.3333333333333333,1,1,1,-0.008677317439139787,0.37177766959166453,9
Episyrphus_balteatus CHFU,0.011158209810544434,0.03270719959011464,1.7,1,3,3,-0.021548989779570205,0.34115454549391844,9
C3 CHFU,0.007333735888742292,0.02364765265143841,0.6666666666666666,1,2,2,-0.016313916762696116,0.31012532181692903,9
Eupeodes_corollae CHFU,0.013302205100541501,0.03471232313688723,2.333333333333333,1.7142857142857144,4,4,-0.021410118036345724,0.38321275842255126,9
C5 CHFU,0.004172243109088036,0.014380612767572592,0.3333333333333333,1,1,1,-0.010208369658484555,0.29012971675978866,9
C6 CHFU,0.0076268033939462755,0.022426453708009247,1.0294117647058822,1,2,2,-0.014799650314062971,0.340080669607718,9
Scaeva_sp. CHFU,0.005215075652953482,0.014076697371358481,0.5,1,1,1,-0.008861621718404999,0.37047579523620866,9
D2 CHFU,0.013157894736842103,0.030303030303030293,1,1,1,1,-0.017145135566188192,0.43421052631578955,9
Lomatia_sp. CHFU,0.013157894736842103,0.030303030303030293,1,1,1,1,-0.017145135566188192,0.43421052631578955,9
D3 CHFU,0.005555000366792684,0.014732921295376086,0.5,1,1,1,-0.009177920928583402,0.3770467686226028,9
D4 CHFU,0.010016396503818576,0.03747572001692038,0.4509803921568627,1,2,2,-0.027459323513101805,0.26727695956998687,9
E1 CHFU,0.009254239676972203,0.03577024459964543,0.4509803921568627,1,2,2,-0.026516004922673225,0.2587133462616561,9
E3 CHFU,0.007210697847771493,0.022426453708009258,1.0294117647058822,1,2,2,-0.015215755860237764,0.32152644112414014,9
Melyridae CHFU,0.008100925227903892,0.014076697371358481,1,1.7142857142857144,2,2,-0.005975772143454589,0.5754847898049332,9
Melyridae CHFU,0.008100925227903892,0.0970873786407767,1,1.7142857142857144,2,2,-0.08898645341287281,0.08343952984741008,9
E4 CHFU,0.00779188394030542,0.02785798363106347,0.696078431372549,1,3,3,-0.020066099690758052,0.27970021245963256,9
E5 CHFU,0.013157894736842103,0.030303030303030293,1,1,1,1,-0.017145135566188192,0.43421052631578955,9
Andrena_cinerea CHFU,0.013157894736842103,0.030303030303030293,1,1,1,1,-0.017145135566188192,0.43421052631578955,9
F1 CHFU,0.00807520860257382,0.03412448652995457,0.14705882352941177,1,1,1,-0.02604927792738075,0.23663971018246321,9
F4 CHFU,0.005634598845754819,0.02229287373615456,0.08823529411764706,1,1,1,-0.01665827489039974,0.2527533647049116,9
F5 CHFU,0.004414293967345318,0.016377067339254557,0.058823529411764705,1,1,1,-0.011962773371909239,0.2695411746133936,9
F6 CHFU,0.008075208602573821,0.03412448652995457,0.14705882352941177,1,1,1,-0.026049277927380748,0.23663971018246327,9
A3 LEMA,0.005922656216899747,0.013373788772157889,0.27,1,2,2,-0.007451132555258142,0.44285552267954015,9
Mordellidae LEMA,0.011151529917961695,0.023743653256583997,0.8333333333333333,1,2,2,-0.012592123338622302,0.46966361062695483,9
Psilothrix_viridicoerulea LEMA,0.11147801638634625,0.23779695114232385,14.357692307692309,1.2,20,20,-0.1263189347559776,0.46879497760938715,9
A5 LEMA,0.009675933492212081,0.0178472074859456,0.18666666666666665,1,2,2,-0.008171273993733519,0.5421539195883575,9
Dilophus_sp. LEMA,0.07347572859455032,0.0671925531586716,5.757020757020757,1.7,8,8,0.00628317543587871,1.0935099968748223,9
B2 LEMA,0.003552956109332887,0.008328262455133793,0.02,1,1,1,-0.004775306345800906,0.42661433023676354,9
B4 LEMA,0.008366308061185006,0.020662420834607762,0.20285714285714285,1,2,2,-0.012296112773422756,0.40490454280033666,9
Sphaerophoria_scripta LEMA,0.02044174778765797,0.034992275628758486,2.0283882783882783,1.4999999999999998,6,6,-0.014550527841100516,0.584178862916188,9
B5 LEMA,0.02350841228912819,0.04861439556247978,1.9766666666666666,1,4,4,-0.025105983273351593,0.48356895148300066,9
Malachius_bipustulatus LEMA,0.004193923148943979,0.008877073866615152,0.1111111111111111,1,1,1,-0.004683150717671173,0.4724443225279966,9
B6 LEMA,0.008290771805752604,0.02045590696339231,0.08,1,1,1,-0.012165135157639706,0.4052996437943176,9
C3 LEMA,0.008096661593405512,0.013804659316526094,0.16666666666666666,1,1,1,-0.005707997723120582,0.5865165816669364,9
C4 LEMA,0.00836630806118501,0.02066242083460776,0.20285714285714285,1,2,2,-0.012296112773422749,0.4049045428003369,9
C5 LEMA,0.014797142424650363,0.03438476144844439,2.24,1,4,4,-0.01958761902379403,0.4303401216505983,9
Lagorina_sericea LEMA,0.004489198422716879,0.010131123731949831,0.2,1,1,1,-0.0056419253092329525,0.4431096235217818,9
Melanostoma_sp. LEMA,0.004489198422716877,0.010131123731949835,0.2,1,1,1,-0.005641925309232958,0.44310962352178146,9
