Plot,Subplot,Plant_Simple,Seeds_GF,Fruit_GF,visits_GF,ID,homo_motif,hete_motif,Strength,StrengthIn,StrengthOut,Degree,DegreeIn,DegreeOut,PageRank,Hub,Authority,Katz,Multiplexity,Kcore
3,F1,LEMA,128,2,1,Sphaerophoria_scripta,1,0,1.56451612903226,0.564516129032258,1,6,3,3,0.0716511344104749,0.656002265657871,0,0.194681632554369,0.333333333333333,4
3,F1,LEMA,128,2,1,Meligethes_sp.,4,0,1.56451612903226,0.564516129032258,1,6,3,3,0.0716511344104749,0.656002265657871,0,0.194681632554369,0.333333333333333,4
3,F1,LEMA,128,2,2,Psilothrix_viridicoerulea,17,0,1.56451612903226,0.564516129032258,1,6,3,3,0.0716511344104749,0.656002265657871,0,0.194681632554369,0.333333333333333,4
3,F1,LEMA,128,2,2,Psilothrix_viridicoerulea,6,2,1.56451612903226,0.564516129032258,1,6,3,3,0.0716511344104749,0.656002265657871,0,0.194681632554369,0.333333333333333,4
3,F2,CHFU,152,2,1,Scaeva_sp.,2,0,1.16666666666667,0.166666666666667,1,2,1,1,0.0500316286176461,0,0,1.90529646662998e-5,0.333333333333333,2
3,F2,LEMA,128,2,1,Andrena_cinerea,1,0,1.18951612903226,0.189516129032258,1,4,2,2,0.0596743867451499,0.7793219105348,0,0.218876607475219,0.333333333333333,4
3,F2,LEMA,128,2,1,Psilothrix_viridicoerulea,17,0,1.18951612903226,0.189516129032258,1,4,2,2,0.0596743867451499,0.7793219105348,0,0.218876607475219,0.333333333333333,4
3,F2,LEMA,128,2,2,Psilothrix_viridicoerulea,9,0,1.18951612903226,0.189516129032258,1,4,2,2,0.0596743867451499,0.7793219105348,0,0.218876607475219,0.333333333333333,4
3,F2,LEMA,128,2,1,Psilothrix_viridicoerulea,6,2,1.18951612903226,0.189516129032258,1,4,2,2,0.0596743867451499,0.7793219105348,0,0.218876607475219,0.333333333333333,4
3,F3,CHFU,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,F3,LEMA,64,1,1,Meligethes_sp.,0,0,1.18279569892473,0.182795698924731,1,4,2,2,0.0448359346897278,0.509182577041748,0,0.168545054468216,0.333333333333333,4
3,F3,LEMA,64,1,1,Psilothrix_viridicoerulea,9,0,1.18279569892473,0.182795698924731,1,4,2,2,0.0448359346897278,0.509182577041748,0,0.168545054468216,0.333333333333333,4
3,F4,CHFU,304,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,F4,LEMA,192,3,1,Meligethes_sp.,4,0,1.21505376344086,0.21505376344086,1,4,2,2,0.054914467127022,0.738368476852408,0,0.212223447140865,0.333333333333333,4
3,F4,LEMA,192,3,2,Psilothrix_viridicoerulea,17,0,1.21505376344086,0.21505376344086,1,4,2,2,0.054914467127022,0.738368476852408,0,0.212223447140865,0.333333333333333,4
3,F4,LEMA,192,3,1,Psilothrix_viridicoerulea,6,2,1.21505376344086,0.21505376344086,1,4,2,2,0.054914467127022,0.738368476852408,0,0.212223447140865,0.333333333333333,4
3,F5,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,F5,LEMA,128,2,1,Dilophus_sp.,4,0,1.30011520737327,0.300115207373272,1,6,3,3,0.0594089352548012,0.499818605584587,0,0.210391083798189,0.333333333333333,4
3,F5,LEMA,128,2,1,Psilothrix_viridicoerulea,5,0,1.30011520737327,0.300115207373272,1,6,3,3,0.0594089352548012,0.499818605584587,0,0.210391083798189,0.333333333333333,4
3,F5,LEMA,128,2,1,Andrena_cinerea,1,0,1.30011520737327,0.300115207373272,1,6,3,3,0.0594089352548012,0.499818605584587,0,0.210391083798189,0.333333333333333,4
3,F5,LEMA,128,2,1,Psilothrix_viridicoerulea,17,0,1.30011520737327,0.300115207373272,1,6,3,3,0.0594089352548012,0.499818605584587,0,0.210391083798189,0.333333333333333,4
3,F6,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,F6,LEMA,128,2,1,Psilothrix_viridicoerulea,17,0,1.01612903225806,0.0161290322580645,1,2,1,1,0.0362290303303654,0.967554376663067,0,0.255901839813515,0.333333333333333,2
4,A1,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A1,LEMA,128,2,1,Psilothrix_viridicoerulea,3,0,1.3768115942029,0.376811594202899,1,4,2,2,0.0863238524783023,0.521968199879194,0,0.0279159113068251,0.333333333333333,4
4,A1,LEMA,128,2,1,Odontomyia_sp.,0,0,1.3768115942029,0.376811594202899,1,4,2,2,0.0863238524783023,0.521968199879194,0,0.0279159113068251,0.333333333333333,4
4,A2,CHFU,380,5,1,Andrena_cinerea,0,2,2.2,1.2,1,4,2,2,0.165116389774584,0,0.0101562604480323,0.0484696509458313,0.333333333333333,2
4,A2,CHFU,380,5,2,Empididae,7,0,2.2,1.2,1,4,2,2,0.165116389774584,0,0.0101562604480323,0.0484696509458313,0.333333333333333,2
4,A2,LEMA,192,3,1,Meligethes_sp.,2,0,2.36853002070393,1.36853002070393,1,8,4,4,0.210560070600045,0.361168295917936,0,0.0241448637317364,0.333333333333333,4
4,A2,LEMA,192,3,1,Odontomyia_sp.,1,0,2.36853002070393,1.36853002070393,1,8,4,4,0.210560070600045,0.361168295917936,0,0.0241448637317364,0.333333333333333,4
4,A2,LEMA,192,3,2,Psilothrix_viridicoerulea,3,0,2.36853002070393,1.36853002070393,1,8,4,4,0.210560070600045,0.361168295917936,0,0.0241448637317364,0.333333333333333,4
4,A2,LEMA,192,3,3,Meligethes_sp.,0,0,2.36853002070393,1.36853002070393,1,8,4,4,0.210560070600045,0.361168295917936,0,0.0241448637317364,0.333333333333333,4
4,A2,LEMA,192,3,1,Nemotelus_sp.,1,0,2.36853002070393,1.36853002070393,1,8,4,4,0.210560070600045,0.361168295917936,0,0.0241448637317364,0.333333333333333,4
4,A2,LEMA,192,3,1,Psilothrix_viridicoerulea,4,0,2.36853002070393,1.36853002070393,1,8,4,4,0.210560070600045,0.361168295917936,0,0.0241448637317364,0.333333333333333,4
4,A3,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A3,LEMA,448,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A4,CHFU,760,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A4,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A5,CHFU,380,5,1,Eupeodes_corollae,0,0,1.5,0.5,1,2,1,1,0.0790892919919754,0,5.42002008300335e-4,0.0380737266780339,0.333333333333333,2
4,A5,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A6,CHFU,228,3,1,Eupeodes_corollae,0,1,1.5,0.5,1,2,1,1,0.0790892919919769,0,5.42002008300337e-4,0.0380737266780339,0.333333333333333,2
4,A6,LEMA,128,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B1,CHFU,76,1,1,Empididae,7,0,1.5,0.5,1,4,2,2,0.158627602004894,0,0.0394475019911611,0.0470755469601344,0.333333333333333,4
4,B1,CHFU,76,1,2,Psilothrix_viridicoerulea,2,0,1.5,0.5,1,4,2,2,0.158627602004894,0,0.0394475019911611,0.0470755469601344,0.333333333333333,4
4,B1,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B2,CHFU,532,7,1,Empididae,7,0,1.1,0.1,1,2,1,1,0.0789809193342969,0,1.00296199239182e-4,0.0405896512510888,0.333333333333333,2
4,B2,LEMA,448,7,1,Dilophus_sp.,2,0,1.39648033126294,0.39648033126294,1,6,3,3,0.108619393981026,0.546235454693583,0,0.0522327798216463,0.333333333333333,6
4,B2,LEMA,448,7,1,Andrena_cinerea,0,0,1.39648033126294,0.39648033126294,1,6,3,3,0.108619393981026,0.546235454693583,0,0.0522327798216463,0.333333333333333,6
4,B2,LEMA,448,7,2,Psilothrix_viridicoerulea,4,0,1.39648033126294,0.39648033126294,1,6,3,3,0.108619393981026,0.546235454693583,0,0.0522327798216463,0.333333333333333,6
4,B3,CHFU,684,9,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B3,LEMA,384,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B4,CHFU,76,1,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B4,LEMA,576,9,1,Andrena_cinerea,1,0,1.33333333333333,0.333333333333333,1,2,1,1,0.0803140562911511,0.091580124773076907,0,0.0723667241928823,0.333333333333333,2
4,B4,LEMA,576,9,1,Andrena_cinerea,0,1,1.33333333333333,0.333333333333333,1,2,1,1,0.0803140562911511,0.091580124773076907,0,0.0723667241928823,0.333333333333333,2
4,B5,CHFU,532,7,1,Dilophus_sp.,2,0,1.73333333333333,0.733333333333333,1,4,2,2,0.158735773236895,0,0.0430355940739387,0.0506626974062308,0.333333333333333,4
4,B5,CHFU,532,7,2,Psilothrix_viridicoerulea,2,0,1.73333333333333,0.733333333333333,1,4,2,2,0.158735773236895,0,0.0430355940739387,0.0506626974062308,0.333333333333333,4
4,B5,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B6,CHFU,380,5,1,Dilophus_sp.,2,0,1.43333333333333,0.433333333333333,1,4,2,2,0.109796501185459,0,0.00378868448125595,0.0459703769202334,0.333333333333333,4
4,B6,CHFU,380,5,1,Empididae,7,0,1.43333333333333,0.433333333333333,1,4,2,2,0.109796501185459,0,0.00378868448125595,0.0459703769202334,0.333333333333333,4
4,C1,CHFU,532,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C1,LEMA,192,3,1,Dilophus_sp.,2,0,1.14285714285714,0.142857142857143,1,2,1,1,0.0646842640942386,0.0933616940012563,0,0.0485676358572792,0.333333333333333,2
4,C2,CHFU,380,5,1,Empididae,7,0,1.9,0.9,1,4,2,2,0.151667096440157,0,1.11073500289515e-4,0.309137157462513,0.333333333333333,2
4,C2,CHFU,380,5,4,Diptera,0,0,1.9,0.9,1,4,2,2,0.151667096440157,0,1.11073500289515e-4,0.309137157462513,0.333333333333333,2
4,C2,LEMA,448,7,1,Andrena_cinerea,1,1,2.39648033126294,1.39648033126294,1,8,4,4,0.137517872718626,0.439445882179488,0,0.0471878759925252,0.333333333333333,6
4,C2,LEMA,448,7,1,Psilothrix_viridicoerulea,3,0,2.39648033126294,1.39648033126294,1,8,4,4,0.137517872718626,0.439445882179488,0,0.0471878759925252,0.333333333333333,6
4,C2,LEMA,448,7,1,Chrysotoxum_sp.,0,0,2.39648033126294,1.39648033126294,1,8,4,4,0.137517872718626,0.439445882179488,0,0.0471878759925252,0.333333333333333,6
4,C2,LEMA,448,7,1,Dilophus_sp.,0,0,2.39648033126294,1.39648033126294,1,8,4,4,0.137517872718626,0.439445882179488,0,0.0471878759925252,0.333333333333333,6
4,C2,LEMA,448,7,1,Psilothrix_viridicoerulea,3,0,2.39648033126294,1.39648033126294,1,8,4,4,0.137517872718626,0.439445882179488,0,0.0471878759925252,0.333333333333333,6
4,C3,CHFU,912,12,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C3,LEMA,448,7,1,Psilothrix_viridicoerulea,3,0,1.04347826086957,0.0434782608695652,1,2,1,1,0.0622309367645198,1,0,0.0439983796182118,0.333333333333333,2
4,C4,CHFU,760,10,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C4,LEMA,128,2,1,Andrena_cinerea,1,0,1.68633540372671,0.686335403726708,1,8,4,4,0.137084669482012,0.266196076531274,0,0.0337591543034527,0.333333333333333,6
4,C4,LEMA,128,2,1,Meligethes_sp.,2,0,1.68633540372671,0.686335403726708,1,8,4,4,0.137084669482012,0.266196076531274,0,0.0337591543034527,0.333333333333333,6
4,C4,LEMA,128,2,1,Psilothrix_viridicoerulea,4,0,1.68633540372671,0.686335403726708,1,8,4,4,0.137084669482012,0.266196076531274,0,0.0337591543034527,0.333333333333333,6
4,C4,LEMA,128,2,2,Sphaerophoria_scripta,4,0,1.68633540372671,0.686335403726708,1,8,4,4,0.137084669482012,0.266196076531274,0,0.0337591543034527,0.333333333333333,6
4,C5,CHFU,152,2,1,Diptera,0,0,1.2,0.2,1,2,1,1,0.0664450529916311,0,2.69432526260669e-6,0.376274034015369,0.333333333333333,2
4,C5,LEMA,128,2,1,Sphaerophoria_scripta,4,0,1.16666666666667,0.166666666666667,1,2,1,1,0.0691816812895446,0.094960276725292,0,0.018036342687854,0.333333333333333,2
4,C6,CHFU,228,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C6,LEMA,192,3,1,Dilophus_sp.,2,0,1.14285714285714,0.142857142857143,1,2,1,1,0.0646842640942211,0.0933616940012563,0,0.0485676358572792,0.333333333333333,2
4,D1,CHFU,456,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D1,LEMA,128,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D2,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D2,LEMA,64,1,1,Psilothrix_viridicoerulea,3,0,1.04347826086957,0.0434782608695652,1,2,1,1,0.0622309367645642,1,0,0.0439983796182118,0.333333333333333,2
4,D3,CHFU,228,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D3,LEMA,128,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D4,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D4,LEMA,256,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D5,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D5,LEMA,192,3,1,Nemotelus_sp.,0,0,1.66666666666667,0.666666666666667,1,4,2,2,0.100619331329006,0.0262979227652989,0,0.00993835270457304,0.333333333333333,4
4,D5,LEMA,192,3,1,Odontomyia_sp.,1,0,1.66666666666667,0.666666666666667,1,4,2,2,0.100619331329006,0.0262979227652989,0,0.00993835270457304,0.333333333333333,4
4,D6,CHFU,380,5,1,Empididae,7,0,1.1,0.1,1,2,1,1,0.07898091933427,0,1.00296199239171e-4,0.0405896512510888,0.333333333333333,2
4,E1,CHFU,380,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,E1,LEMA,320,5,1,Meligethes_sp.,2,0,1.70186335403727,0.701863354037267,1,6,3,3,0.156395172781273,0.475652112348068,0,0.0420080041081335,0.333333333333333,6
4,E1,LEMA,320,5,3,Dilophus_sp.,0,0,1.70186335403727,0.701863354037267,1,6,3,3,0.156395172781273,0.475652112348068,0,0.0420080041081335,0.333333333333333,6
4,E1,LEMA,320,5,3,Psilothrix_viridicoerulea,3,0,1.70186335403727,0.701863354037267,1,6,3,3,0.156395172781273,0.475652112348068,0,0.0420080041081335,0.333333333333333,6
4,E2,CHFU,532,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,E2,LEMA,256,4,1,Psilothrix_viridicoerulea,4,0,1.21014492753623,0.210144927536232,1,4,2,2,0.0831391093389137,0.547480138362646,0,0.0310173611530329,0.333333333333333,4
4,E2,LEMA,256,4,1,Sphaerophoria_scripta,4,0,1.21014492753623,0.210144927536232,1,4,2,2,0.0831391093389137,0.547480138362646,0,0.0310173611530329,0.333333333333333,4
4,E2,ME,440,220,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,E2,ME,480,240,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,E3,CHFU,304,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,E3,LEMA,768,12,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,E4,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,E4,LEMA,192,3,1,Eupeodes_corollae,0,1,2.35300207039337,1.35300207039337,1,8,4,4,0.143929357270661,0.288814318473099,0,0.0276717633242747,0.333333333333333,6
4,E4,LEMA,192,3,1,Meligethes_sp.,0,0,2.35300207039337,1.35300207039337,1,8,4,4,0.143929357270661,0.288814318473099,0,0.0276717633242747,0.333333333333333,6
4,E4,LEMA,192,3,1,Sphaerophoria_scripta,4,0,2.35300207039337,1.35300207039337,1,8,4,4,0.143929357270661,0.288814318473099,0,0.0276717633242747,0.333333333333333,6
4,E4,LEMA,192,3,1,Psilothrix_viridicoerulea,3,0,2.35300207039337,1.35300207039337,1,8,4,4,0.143929357270661,0.288814318473099,0,0.0276717633242747,0.333333333333333,6
4,E5,CHFU,684,9,1,Empididae,7,0,1.1,0.1,1,2,1,1,0.0789809193342668,0,1.00296199239177e-4,0.0405896512510888,0.333333333333333,2
4,E5,LEMA,256,4,1,Nemotelus_sp.,1,0,1.33333333333333,0.333333333333333,1,2,1,1,0.0765264156152929,0.00865944577221042,0,0.00804326241370773,0.333333333333333,2
4,E6,CHFU,456,6,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,E6,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,F1,CHFU,380,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,F1,LEMA,896,14,1,Andrena_cinerea,1,1,1.3768115942029,0.376811594202899,1,6,3,3,0.0991593831269199,0.395513467166123,0,0.044800482166316,0.333333333333333,6
4,F1,LEMA,896,14,1,Sphaerophoria_scripta,4,0,1.3768115942029,0.376811594202899,1,6,3,3,0.0991593831269199,0.395513467166123,0,0.044800482166316,0.333333333333333,6
4,F1,LEMA,896,14,1,Psilothrix_viridicoerulea,3,0,1.3768115942029,0.376811594202899,1,6,3,3,0.0991593831269199,0.395513467166123,0,0.044800482166316,0.333333333333333,6
4,F2,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,F2,LEMA,128,2,1,Diptera,0,0,2,1,1,2,1,1,0.138728004950058,1.04407877400531e-5,0,0.380163008974774,0.333333333333333,2
4,F3,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,F3,LEMA,384,6,1,Psilothrix_viridicoerulea,3,0,1.04347826086957,0.0434782608695652,1,2,1,1,0.0622309367645356,1,0,0.0439983796182118,0.333333333333333,2
4,F4,CHFU,228,3,1,Psilothrix_viridicoerulea,2,0,1.2,0.2,1,2,1,1,0.0880968500504623,0,0.019673602895961,0.0503184948146573,0.333333333333333,2
4,F4,LEMA,192,3,2,Psilothrix_viridicoerulea,3,0,1.08695652173913,0.0869565217391304,1,2,1,1,0.0761883648139764,1,0,0.0439983796182118,0.333333333333333,2
4,F5,CHFU,152,2,1,Dilophus_sp.,2,0,1.53333333333333,0.533333333333333,1,4,2,2,0.14050391180454,0,0.0038889806804951,0.0441768016971851,0.333333333333333,4
4,F5,CHFU,152,2,2,Empididae,7,0,1.53333333333333,0.533333333333333,1,4,2,2,0.14050391180454,0,0.0038889806804951,0.0441768016971851,0.333333333333333,4
4,F5,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,F6,CHFU,304,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,F6,LEMA,576,9,2,Mordellidae,0,0,2.04347826086957,1.04347826086957,1,4,2,2,0.116541358610361,0.355417861403779,0,0.023719812640086,0.333333333333333,2
4,F6,LEMA,576,9,1,Psilothrix_viridicoerulea,3,0,2.04347826086957,1.04347826086957,1,4,2,2,0.116541358610361,0.355417861403779,0,0.023719812640086,0.333333333333333,2
4,F6,ME,420,210,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,F6,ME,440,220,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,F6,ME,480,240,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,A1,CHFU,684,9,1,Dilophus_sp.,4,0,1.07142857142857,0.0714285714285714,1,2,1,1,0.0535393117395694,0.999999999999999,0,0.44832099659051,0.5,2
5,A1,LEMA,128,2,1,Meligethes_sp.,0,1,2.33333333333333,1.33333333333333,1,6,3,3,0.107025826726354,0,5.06645469820703e-4,0.293451971760227,0.5,4
5,A1,LEMA,128,2,1,Eupeodes_corollae,3,0,2.33333333333333,1.33333333333333,1,6,3,3,0.107025826726354,0,5.06645469820703e-4,0.293451971760227,0.5,4
5,A1,LEMA,128,2,1,Nemotelus_sp.,0,0,2.33333333333333,1.33333333333333,1,6,3,3,0.107025826726354,0,5.06645469820703e-4,0.293451971760227,0.5,4
5,A2,CHFU,1064,14,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,A2,LEMA,128,2,1,Sphaerophoria_scripta,2,0,2.66666666666667,1.66666666666667,1,4,2,2,0.124069270045276,0,0.00135832745952907,0.339137487344289,0.5,2
5,A2,LEMA,128,2,1,Coleoptera,0,0,2.66666666666667,1.66666666666667,1,4,2,2,0.124069270045276,0,0.00135832745952907,0.339137487344289,0.5,2
5,A2,LEMA,128,2,3,Sphaerophoria_scripta,0,0,2.66666666666667,1.66666666666667,1,4,2,2,0.124069270045276,0,0.00135832745952907,0.339137487344289,0.5,2
5,A3,CHFU,228,3,2,Sphaerophoria_scripta,0,0,2.14285714285714,1.14285714285714,1,4,2,2,0.135799929778324,0.515175840887863,0,0.448576832655095,0.5,2
5,A3,CHFU,228,3,1,Dilophus_sp.,2,0,2.14285714285714,1.14285714285714,1,4,2,2,0.135799929778324,0.515175840887863,0,0.448576832655095,0.5,2
5,A3,CHFU,228,3,1,Dilophus_sp.,4,0,2.14285714285714,1.14285714285714,1,4,2,2,0.135799929778324,0.515175840887863,0,0.448576832655095,0.5,2
5,A3,LEMA,320,5,1,Diptera,0,0,2,1,1,2,1,1,0.12600040777111499,0,5.80265139972962e-7,0.263910251453691,0.5,2
5,A4,CHFU,836,11,2,Dilophus_sp.,4,0,1.14285714285714,0.142857142857143,1,2,1,1,0.0750081491956284,0.999999999999999,0,0.44832099659051,0.5,2
5,A4,LEMA,384,6,1,Meligethes_sp.,3,0,1.16666666666667,0.166666666666667,1,2,1,1,0.0520599993927644,0,1.13546390638719e-4,0.327593466836414,0.5,2
5,A5,CHFU,152,2,1,Dilophus_sp.,2,0,1.14285714285714,0.142857142857143,1,2,1,1,0.0750081491956003,1,0,0.44832099659051,0.5,2
5,A5,CHFU,152,2,1,Dilophus_sp.,4,0,1.14285714285714,0.142857142857143,1,2,1,1,0.0750081491956003,1,0,0.44832099659051,0.5,2
5,A5,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,A6,CHFU,228,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,A6,LEMA,192,3,1,Psilothrix_viridicoerulea,6,0,1.0625,0.0625,1,2,1,1,0.0535818265558064,0,3.15485683505403e-5,0.13343772578232,0.5,2
5,B1,CHFU,608,8,1,Dilophus_sp.,4,0,1.07142857142857,0.0714285714285714,1,2,1,1,0.0535393117395433,1,0,0.44832099659051,0.5,2
5,B1,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,B2,CHFU,836,11,1,Dilophus_sp.,2,0,1.57142857142857,0.571428571428571,1,4,2,2,0.0959217644973785,0.517262072598073,0,0.444504602545969,0.5,2
5,B2,CHFU,836,11,1,Eupeodes_corollae,0,0,1.57142857142857,0.571428571428571,1,4,2,2,0.0959217644973785,0.517262072598073,0,0.444504602545969,0.5,2
5,B2,LEMA,256,4,1,Eupeodes_corollae,3,0,1.29166666666667,0.291666666666667,1,4,2,2,0.0945154875995716,0,3.98018272250604e-4,0.208037962953668,0.5,4
5,B2,LEMA,256,4,2,Psilothrix_viridicoerulea,0,0,1.29166666666667,0.291666666666667,1,4,2,2,0.0945154875995716,0,3.98018272250604e-4,0.208037962953668,0.5,4
5,B3,CHFU,228,3,1,Eupeodes_corollae,0,0,1.5,0.5,1,2,1,1,0.0744529270413591,0.0345241451961476,0,0.440688208501427,0.5,2
5,B3,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,B4,CHFU,304,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,B4,LEMA,256,4,2,Psilothrix_viridicoerulea,2,0,1.125,0.125,1,2,1,1,0.0750931788280753,0,6.30971367010797e-5,0.13343772578232,0.5,2
5,B5,CHFU,532,7,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,B5,LEMA,128,2,1,Psilothrix_viridicoerulea,6,0,1.0625,0.0625,1,2,1,1,0.0535818265558203,0,3.15485683505431e-5,0.13343772578232,0.5,2
5,B6,CHFU,380,5,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,B6,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,C1,CHFU,988,13,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,C1,LEMA,192,3,1,Psilothrix_viridicoerulea,6,0,1.29166666666667,0.291666666666667,1,6,3,3,0.0867343137522246,0,0.00355289378259229,0.289283149691932,0.5,4
5,C1,LEMA,192,3,1,Sphaerophoria_scripta,2,0,1.29166666666667,0.291666666666667,1,6,3,3,0.0867343137522246,0,0.00355289378259229,0.289283149691932,0.5,4
5,C1,LEMA,192,3,1,Dilophus_sp.,5,0,1.29166666666667,0.291666666666667,1,6,3,3,0.0867343137522246,0,0.00355289378259229,0.289283149691932,0.5,4
5,C2,CHFU,684,9,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,C2,LEMA,256,4,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,C3,CHFU,380,5,2,Episyrphus_balteatus,0,0,2,1,1,2,1,1,0.122936818086843,0,0,2.36043372789948e-5,0.5,2
5,C3,LEMA,192,3,1,Psilothrix_viridicoerulea,6,0,1.0625,0.0625,1,2,1,1,0.0535818265557992,0,3.15485683505468e-5,0.13343772578232,0.5,2
5,C4,CHFU,76,1,1,Dilophus_sp.,1,0,1.07142857142857,0.0714285714285714,1,2,1,1,0.0535393117395697,1,0,0.44832099659051,0.5,2
5,C4,LEMA,128,2,1,Psilothrix_viridicoerulea,6,0,1.125,0.125,1,4,2,2,0.071044832143077,0,0.00325230599891776,0.250209116304796,0.5,4
5,C4,LEMA,128,2,1,Dilophus_sp.,5,0,1.125,0.125,1,4,2,2,0.071044832143077,0,0.00325230599891776,0.250209116304796,0.5,4
5,C5,CHFU,152,2,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,C5,LEMA,128,2,2,Dilophus_sp.,0,0,1.1875,0.1875,1,2,1,1,0.0844594910452866,0,0.00966227229170166,0.366980506827271,0.5,2
5,C5,LEMA,128,2,1,Dilophus_sp.,5,0,1.1875,0.1875,1,2,1,1,0.0844594910452866,0,0.00966227229170166,0.366980506827271,0.5,2
5,C6,CHFU,228,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,C6,LEMA,192,3,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,D1,CHFU,456,6,1,Diptera,1,0,1.33333333333333,0.333333333333333,1,2,1,1,0.0643103424543291,1.04370052137813e-5,0,0.251761125028016,0.5,2
5,D1,LEMA,192,3,1,Meligethes_sp.,3,0,3.72916666666667,2.72916666666667,1,10,5,5,0.271269794067335,0,0.0336359707845763,0.318434418270972,0.5,4
5,D1,LEMA,192,3,8,Dilophus_sp.,5,0,3.72916666666667,2.72916666666667,1,10,5,5,0.271269794067335,0,0.0336359707845763,0.318434418270972,0.5,4
5,D1,LEMA,192,3,1,Malachius_bipustulatus,0,0,3.72916666666667,2.72916666666667,1,10,5,5,0.271269794067335,0,0.0336359707845763,0.318434418270972,0.5,4
