Real_PR_Multi,Plot,Label,Plant_Simple,Real_PR_Layer,Delta,Ratio
0.01747761646937947,5,F5 LEMA,LEMA,0.02608695652173913,-0.008609340052359658,0.6699752979928797
0.04789599940145354,5,F6 LEMA,LEMA,0.02608695652173913,0.02180904287971441,1.8360133103890524
0.04876427647495845,6,A3 LEMA,LEMA,0.02027027027027028,0.02849400620468817,2.4057043060979493
0.02704063857226428,6,A5 LEMA,LEMA,0.02027027027027028,0.0067703683019940016,1.3340048362317038
0.02704063857226428,6,B6 LEMA,LEMA,0.02027027027027028,0.0067703683019940016,1.3340048362317038
0.03400274455459486,6,C2 LEMA,LEMA,0.02027027027027028,0.01373247428432458,1.6774687313600123
0.01952031928613208,6,C3 LEMA,LEMA,0.02027027027027028,-7.499509841381972e-4,0.963002418115849
0.07456988255897547,6,C6 LEMA,LEMA,0.02027027027027028,0.05429961228870519,3.678780872909455
0.03870420596702345,6,C6 PUPA,PUPA,NA,NA,NA
0.026761531920363468,6,D6 LEMA,LEMA,0.02027027027027028,0.006491261650093189,1.3202355747379306
0.042776677161693914,6,E5 PUPA,PUPA,NA,NA,NA
0.10769524922559855,6,E6 LEMA,LEMA,0.02027027027027028,0.08742497895532828,5.31296562846286
0.022258892387231333,6,F3 PUPA,PUPA,NA,NA,NA
0.01924121263423143,6,F4 LEMA,LEMA,0.02027027027027028,-0.00102905763603885,0.9492331566220834
0.01924121263423143,6,F5 LEMA,LEMA,0.02027027027027028,-0.00102905763603885,0.9492331566220834
0.01924121263423143,6,F6 LEMA,LEMA,0.02027027027027028,-0.00102905763603885,0.9492331566220834
0.010799730879026255,7,A1 LEMA,LEMA,0.01020408163265306,5.956492463731946e-4,1.058373626144573
0.01158425430334968,7,A2 LEMA,LEMA,0.01020408163265306,0.0013801726706966187,1.1352569217282686
0.010625651452723024,7,A2 SPRU,SPRU,NA,NA,NA
0.009663094893610316,7,A3 LEMA,LEMA,0.01020408163265306,-5.409867390427439e-4,0.9469832995738111
0.011880710820190599,7,A4 CHFU,CHFU,0.010204081632653069,0.0016766291875375296,1.1643096603786778
0.012738469622038463,7,A4 LEMA,LEMA,0.01020408163265306,0.0025343879893854025,1.2483700229597694
0.011365177222941036,7,A5 LEMA,LEMA,0.01020408163265306,0.0011610955902879756,1.1137873678482215
0.0116925936923666,7,A6 LEMA,LEMA,0.01020408163265306,0.0014885120597135388,1.145874181851927
0.012010807716938701,7,B1 LEMA,LEMA,0.01020408163265306,0.0018067260842856408,1.1770591562599928
0.013216472977268549,7,B2 LEMA,LEMA,0.01020408163265306,0.0030123913446154886,1.2952143517723178
0.010524083201293616,7,B2 MESU,MESU,NA,NA,NA
0.016162468440399397,7,B3 LEMA,LEMA,0.01020408163265306,0.005958386807746336,1.583921907159141
0.011946262512332297,7,B4 LEMA,LEMA,0.01020408163265306,0.0017421808796792369,1.1707337262085653
0.018019082645532567,7,B5 LEMA,LEMA,0.01020408163265306,0.007815001012879507,1.7658700992621916
0.013658261921512867,7,B6 LEMA,LEMA,0.01020408163265306,0.003454180288859807,1.3385096683082611
0.011946262512332367,7,C1 LEMA,LEMA,0.01020408163265306,0.0017421808796793063,1.170733726208572
0.009404629575224931,7,C1 MESU,MESU,NA,NA,NA
0.01673709554411594,7,C2 BEMA,BEMA,NA,NA,NA
0.010181596798151147,7,C2 LEMA,LEMA,0.01020408163265306,-2.248483450191345e-5,0.9977964862188125
0.0087025151887406,7,C3 LEMA,LEMA,0.01020408163265306,-0.00150156644391246,0.852846488496579
0.009625207357859232,7,C4 CETE,CETE,NA,NA,NA
0.017461076228578513,7,C4 LEMA,LEMA,0.01020408163265306,0.007256994595925452,1.7111854704006944
0.00870251518874053,7,C5 LEMA,LEMA,0.01020408163265306,-0.001501566443912531,0.852846488496572
0.01603898533807647,7,C6 LEMA,LEMA,0.01020408163265306,0.005834903705423411,1.5718205631314943
0.018921069854616723,7,D1 LEMA,LEMA,0.01020408163265306,0.008716988221963663,1.854264845752439
0.020823039370346994,7,D4 LEMA,LEMA,0.01020408163265306,0.010618957737693934,2.0406578582940056
0.012958099043704091,7,D5 LEMA,LEMA,0.01020408163265306,0.002754017411051031,1.2698937062830011
0.020078887141709946,7,D6 LEMA,LEMA,0.01020408163265306,0.009874805509056886,1.9677309398875749
0.011880710820190666,7,E1 CHFU,CHFU,0.010204081632653069,0.0016766291875375972,1.1643096603786844
0.014190348731890817,7,E1 LEMA,LEMA,0.01020408163265306,0.003986267099237757,1.3906541757253001
0.014822075436156816,7,E2 LEMA,LEMA,0.01020408163265306,0.004617993803503756,1.452563392743368
0.011880710820190599,7,E4 CHFU,CHFU,0.010204081632653069,0.0016766291875375296,1.1643096603786778
0.01181124591233514,7,E4 LEMA,LEMA,0.01020408163265306,0.001607164279682079,1.1575020994088439
0.01068824403743358,7,E5 LEMA,LEMA,0.01020408163265306,4.8416240478051965e-4,1.0474479156684908
0.019006102877070594,7,E6 BEMA,BEMA,NA,NA,NA
0.015367980627043124,7,E6 LEMA,LEMA,0.01020408163265306,0.0051638989943900634,1.5060621014502262
0.008767060393346933,7,F1 LEMA,LEMA,0.01020408163265306,-0.0014370212393061271,0.8591719185479996
0.015053763440860278,7,F1 SPRU,SPRU,NA,NA,NA
0.016668242430448284,7,F2 CHFU,CHFU,0.010204081632653069,0.006464160797795215,1.6334877581839307
0.010246142002757547,7,F2 LEMA,LEMA,0.01020408163265306,4.2060370104487e-5,1.0041219162702397
0.012167301412496844,7,F3 LEMA,LEMA,0.01020408163265306,0.0019632197798437837,1.192395538424691
0.013858214145699023,7,F4 LEMA,LEMA,0.01020408163265306,0.0036541325130459625,1.3581049862785044
0.013634504122301709,7,F5 LEMA,LEMA,0.01020408163265306,0.0034304224896486487,1.3361814039855675
0.00601189144337347,8,A1 CHFU,CHFU,0.007263922518159807,-0.0012520310747863366,0.827637055371081
0.004751575339391432,8,A1 LEMA,LEMA,0.002926829268292684,0.001824746071098748,1.6234549076254055
0.008486265473738985,8,A2 CHFU,CHFU,0.007263922518159807,0.0012223429555791787,1.1682758802180668
0.0054414143273443134,8,A2 PUPA,PUPA,0.006237006237006236,-7.955919096619222e-4,0.8724400971508718
0.007818175410111726,8,A3 CHFU,CHFU,0.007263922518159807,5.542528919519193e-4,1.076302148125381
0.008177570093458002,8,A3 PUPA,PUPA,0.006237006237006236,0.0019405638564517665,1.3111370716511
0.0076217241877104425,8,A4 CHFU,CHFU,0.007263922518159807,3.578016695506359e-4,1.0492573631748041
0.007592066449818412,8,A5 CHFU,CHFU,0.007263922518159807,3.2814393165860566e-4,1.0451744812583348
0.005297543202147371,8,A5 LEMA,LEMA,0.002926829268292684,0.002370713933854687,1.8099939274003511
0.0048271724175285935,8,A5 SCLA,SCLA,NA,NA,NA
0.00831403513215313,8,A6 CHFU,CHFU,0.007263922518159807,0.001050112613993323,1.1445655031930808
0.004751575339391312,8,A6 LEMA,LEMA,0.002926829268292684,0.0018247460710986282,1.6234549076253644
0.004714382082894399,8,A6 SCLA,SCLA,NA,NA,NA
0.0060118914433736756,8,B1 CHFU,CHFU,0.007263922518159807,-0.001252031074786131,0.8276370553711093
0.0051087494600045935,8,B2 CHFU,CHFU,0.007263922518159807,-0.002155173058155213,0.7033045089939657
0.00693372489118781,8,B2 LEMA,LEMA,0.002926829268292684,0.004006895622895126,2.369022671155834
0.008929022480424348,8,B2 PUPA,PUPA,0.006237006237006236,0.0026920162434181123,1.431619937694704
0.0052958213029202705,8,B3 LEMA,LEMA,0.002926829268292684,0.0023689920346275867,1.809405611831092
0.005043265719204104,8,B4 CHFU,CHFU,0.007263922518159807,-0.0022206567989557025,0.6942895806770983
0.006389478927659063,8,B4 LEMA,LEMA,0.002926829268292684,0.003462649659366379,2.183071966950179
0.0051862058297170825,8,B4 MESU,MESU,NA,NA,NA
0.005660325107982919,8,B4 PUPA,PUPA,0.006237006237006236,-5.766811290233162e-4,0.9075387923132616
0.0051087494600045545,8,B5 CHFU,CHFU,0.007263922518159807,-0.002155173058155252,0.7033045089939604
0.006651102795075624,8,B5 LEMA,LEMA,0.002926829268292684,0.0037242735267829404,2.2724601216508376
0.011313267515601572,8,B5 PUPA,PUPA,0.006237006237006236,0.005076261278595336,1.813893891668119
0.006203282285818067,8,B6 CHFU,CHFU,0.007263922518159807,-0.0010606402323417394,0.8539851946809539
0.008572489429069094,8,B6 LEMA,LEMA,0.002926829268292684,0.00564566016077641,2.9289338882652727
0.005150290477393264,8,B6 PUPA,PUPA,0.006237006237006236,-0.0010867157596129717,0.8257632398753868
0.007818175410111726,8,C1 CHFU,CHFU,0.007263922518159807,5.542528919519193e-4,1.076302148125381
0.005842650115289557,8,C1 LEMA,LEMA,0.002926829268292684,0.002915820846996873,1.996238789390598
0.00518662487788601,8,C1 MESU,MESU,NA,NA,NA
0.006303507084880756,8,C1 SCLA,SCLA,NA,NA,NA
0.008590349911879933,8,C2 CHFU,CHFU,0.007263922518159807,0.0013264273937201266,1.182604837868804
0.0047515753393915245,8,C2 LEMA,LEMA,0.002926829268292684,0.0018247460710988407,1.623454907625437
0.008627535767694235,8,C3 CHFU,CHFU,0.007263922518159807,0.0013636132495344283,1.1877240906859063
0.004750714389777799,8,C3 LEMA,LEMA,0.002926829268292684,0.0018238851214851153,1.6231607498407474
0.006581869751029809,8,C4 CHFU,CHFU,0.007263922518159807,-6.820527671299974e-4,0.906104069058437
0.00937013305339094,8,C4 LEMA,LEMA,0.002926829268292684,0.006443303785098256,3.2014621265752368
0.007106424269187115,8,C5 CHFU,CHFU,0.007263922518159807,-1.5749824897269126e-4,0.9783177410580929
0.00584265011528965,8,C5 LEMA,LEMA,0.002926829268292684,0.002915820846996966,1.9962387893906297
0.01312829117400229,8,C6 CHFU,CHFU,0.007263922518159807,0.005864368655842484,1.8073280849543152
0.004751575339391392,8,C6 LEMA,LEMA,0.002926829268292684,0.001824746071098708,1.6234549076253917
0.005335947023787598,8,C6 SCLA,SCLA,NA,NA,NA
0.007349554455203053,8,D1 CHFU,CHFU,0.007263922518159807,8.563193704324602e-5,1.0117886633329536
0.013515696976943973,8,D1 LEMA,LEMA,0.002926829268292684,0.010588867708651289,4.617863133789189
0.005300140302449105,8,D2 CHFU,CHFU,0.007263922518159807,-0.0019637822157107018,0.7296526483038267
0.007416812467559404,8,D2 LEMA,LEMA,0.002926829268292684,0.00448998319926672,2.5340775930827957
0.0054580281215795105,8,D2 PUPA,PUPA,0.006237006237006236,-7.789781154267251e-4,0.8751038421599151
