Plot;Subplot;Plant;Plant_Simple;Fruit;Seed
7;D6;MESU;ME;0;0
7;E1;MESU;ME;0;0
7;E2;MESU;ME;0;0
7;E3;MESU;ME;0;0
7;E4;MESU;ME;200;200
7;E5;MESU;ME;400;400
7;E6;MESU;ME;180;180
7;F1;MESU;ME;0;0
7;F2;MESU;ME;0;0
7;F3;MESU;ME;0;0
7;F4;MESU;ME;0;0
7;F5;MESU;ME;0;0
7;F6;MESU;ME;0;0
8;A1;MESU;ME;0;0
8;A2;MESU;ME;0;0
8;A3;MESU;ME;0;0
8;A4;MESU;ME;500;500
8;A5;MESU;ME;390;390
8;A6;MESU;ME;500;500
8;B1;MESU;ME;0;0
8;B2;MESU;ME;400;400
8;B3;MESU;ME;500;500
8;B4;MESU;ME;500;500
8;B5;MESU;ME;0;0
8;B6;MESU;ME;0;0
8;C1;MESU;ME;0;0
8;C2;MESU;ME;0;0
8;C3;MESU;ME;350;350
8;C4;MESU;ME;0;0
8;C5;MESU;ME;500;500
8;C6;MESU;ME;0;0
8;D1;MESU;ME;0;0
8;D2;MESU;ME;0;0
8;D3;MESU;ME;0;0
8;D4;MESU;ME;500;500
8;D5;MESU;ME;0;0
8;D6;MESU;ME;450;450
8;E1;MESU;ME;500;500
8;E2;MESU;ME;0;0
8;E3;MESU;ME;450;450
8;E4;MESU;ME;0;0
8;E5;MESU;ME;390;390
8;E6;MESU;ME;0;0
8;F1;MESU;ME;0;0
8;F2;MESU;ME;0;0
8;F3;MESU;ME;0;0
8;F4;MESU;ME;0;0
8;F5;MESU;ME;0;0
8;F6;MESU;ME;0;0
9;A1;MESU;ME;0;0
9;A2;MESU;ME;20;20
9;A3;MESU;ME;30;30
9;A4;MESU;ME;70;70
9;A5;MESU;ME;80;80
9;A6;MESU;ME;300;300
9;B1;MESU;ME;60;60
9;B2;MESU;ME;0;0
9;B3;MESU;ME;0;0
9;B4;MESU;ME;120;120
9;B5;MESU;ME;140;140
9;B6;MESU;ME;300;300
9;C1;MESU;ME;0;0
9;C2;MESU;ME;150;150
9;C3;MESU;ME;0;0
9;C4;MESU;ME;0;0
9;C5;MESU;ME;140;140
9;C6;MESU;ME;140;140
9;D1;MESU;ME;0;0
9;D2;MESU;ME;0;0
9;D3;MESU;ME;0;0
9;D4;MESU;ME;240;240
9;D5;MESU;ME;180;180
9;D6;MESU;ME;0;0
9;E1;MESU;ME;0;0
9;E2;MESU;ME;0;0
9;E3;MESU;ME;0;0
9;E4;MESU;ME;0;0
9;E5;MESU;ME;0;0
9;E6;MESU;ME;0;0
9;F1;MESU;ME;0;0
9;F2;MESU;ME;0;0
9;F3;MESU;ME;0;0
9;F4;MESU;ME;0;0
9;F5;MESU;ME;0;0
9;F6;MESU;ME;0;0
1;A1;PUPA;PUPA;0;0
1;A2;PUPA;PUPA;0;0
1;A3;PUPA;PUPA;0;0
1;A4;PUPA;PUPA;0;0
1;A5;PUPA;PUPA;0;0
1;A6;PUPA;PUPA;0;0
1;B1;PUPA;PUPA;0;0
1;B2;PUPA;PUPA;0;0
1;B3;PUPA;PUPA;0;0
1;B4;PUPA;PUPA;0;0
1;B5;PUPA;PUPA;0;0
1;B6;PUPA;PUPA;0;0
1;C1;PUPA;PUPA;0;0
1;C2;PUPA;PUPA;0;0
1;C3;PUPA;PUPA;0;0
1;C4;PUPA;PUPA;0;0
1;C5;PUPA;PUPA;0;0
1;C6;PUPA;PUPA;0;0
1;D1;PUPA;PUPA;0;0
1;D2;PUPA;PUPA;0;0
1;D3;PUPA;PUPA;0;0
1;D4;PUPA;PUPA;0;0
1;D5;PUPA;PUPA;0;0
1;D6;PUPA;PUPA;0;0
1;E1;PUPA;PUPA;0;0
1;E2;PUPA;PUPA;0;0
1;E3;PUPA;PUPA;0;0
1;E4;PUPA;PUPA;0;0
1;E5;PUPA;PUPA;0;0
1;E6;PUPA;PUPA;0;0
1;F1;PUPA;PUPA;0;0
1;F2;PUPA;PUPA;0;0
1;F3;PUPA;PUPA;0;0
1;F4;PUPA;PUPA;0;0
1;F5;PUPA;PUPA;0;0
1;F6;PUPA;PUPA;0;0
2;A1;PUPA;PUPA;0;0
2;A2;PUPA;PUPA;0;0
2;A3;PUPA;PUPA;0;0
2;A4;PUPA;PUPA;0;0
2;A5;PUPA;PUPA;0;0
2;A6;PUPA;PUPA;0;0
2;B1;PUPA;PUPA;0;0
2;B2;PUPA;PUPA;0;0
2;B3;PUPA;PUPA;0;0
2;B4;PUPA;PUPA;0;0
2;B5;PUPA;PUPA;0;0
2;B6;PUPA;PUPA;0;0
2;C1;PUPA;PUPA;0;0
2;C2;PUPA;PUPA;0;0
2;C3;PUPA;PUPA;0;0
2;C4;PUPA;PUPA;0;0
2;C5;PUPA;PUPA;12;420
2;C6;PUPA;PUPA;0;0
2;D1;PUPA;PUPA;0;0
2;D2;PUPA;PUPA;0;0
2;D3;PUPA;PUPA;0;0
2;D4;PUPA;PUPA;0;0
2;D5;PUPA;PUPA;0;0
2;D6;PUPA;PUPA;7;245
2;E1;PUPA;PUPA;0;0
2;E2;PUPA;PUPA;0;0
2;E3;PUPA;PUPA;0;0
2;E4;PUPA;PUPA;0;0
2;E5;PUPA;PUPA;0;0
2;E6;PUPA;PUPA;0;0
2;F1;PUPA;PUPA;0;0
2;F2;PUPA;PUPA;0;0
2;F3;PUPA;PUPA;0;0
2;F4;PUPA;PUPA;0;0
2;F5;PUPA;PUPA;0;0
2;F6;PUPA;PUPA;4;140
3;A1;PUPA;PUPA;0;0
3;A2;PUPA;PUPA;0;0
3;A3;PUPA;PUPA;0;0
3;A4;PUPA;PUPA;0;0
3;A5;PUPA;PUPA;0;0
3;A6;PUPA;PUPA;0;0
3;B1;PUPA;PUPA;0;0
3;B2;PUPA;PUPA;0;0
3;B3;PUPA;PUPA;0;0
3;B4;PUPA;PUPA;0;0
3;B5;PUPA;PUPA;0;0
3;B6;PUPA;PUPA;0;0
3;C1;PUPA;PUPA;0;0
3;C2;PUPA;PUPA;0;0
3;C3;PUPA;PUPA;0;0
3;C4;PUPA;PUPA;0;0
3;C5;PUPA;PUPA;0;0
3;C6;PUPA;PUPA;0;0
3;D1;PUPA;PUPA;0;0
3;D2;PUPA;PUPA;0;0
3;D3;PUPA;PUPA;0;0
3;D4;PUPA;PUPA;0;0
3;D5;PUPA;PUPA;0;0
3;D6;PUPA;PUPA;0;0
3;E1;PUPA;PUPA;0;0
3;E2;PUPA;PUPA;0;0
3;E3;PUPA;PUPA;0;0
3;E4;PUPA;PUPA;0;0
3;E5;PUPA;PUPA;0;0
3;E6;PUPA;PUPA;0;0
3;F1;PUPA;PUPA;0;0
3;F2;PUPA;PUPA;0;0
3;F3;PUPA;PUPA;0;0
3;F4;PUPA;PUPA;0;0
3;F5;PUPA;PUPA;0;0
3;F6;PUPA;PUPA;0;0
4;A1;PUPA;PUPA;0;0
4;A2;PUPA;PUPA;0;0
4;A3;PUPA;PUPA;0;0
4;A4;PUPA;PUPA;0;0
4;A5;PUPA;PUPA;0;0
4;A6;PUPA;PUPA;0;0
4;B1;PUPA;PUPA;0;0
4;B2;PUPA;PUPA;0;0
4;B3;PUPA;PUPA;0;0
4;B4;PUPA;PUPA;0;0
4;B5;PUPA;PUPA;0;0
4;B6;PUPA;PUPA;0;0
4;C1;PUPA;PUPA;0;0
4;C2;PUPA;PUPA;0;0
4;C3;PUPA;PUPA;0;0
4;C4;PUPA;PUPA;0;0
4;C5;PUPA;PUPA;0;0
4;C6;PUPA;PUPA;0;0
4;D1;PUPA;PUPA;0;0
4;D2;PUPA;PUPA;0;0
4;D3;PUPA;PUPA;0;0
4;D4;PUPA;PUPA;0;0
4;D5;PUPA;PUPA;0;0
4;D6;PUPA;PUPA;0;0
4;E1;PUPA;PUPA;0;0
4;E2;PUPA;PUPA;0;0
4;E3;PUPA;PUPA;0;0
4;E4;PUPA;PUPA;0;0
4;E5;PUPA;PUPA;0;0
4;E6;PUPA;PUPA;0;0
4;F1;PUPA;PUPA;0;0
4;F2;PUPA;PUPA;0;0
4;F3;PUPA;PUPA;0;0
4;F4;PUPA;PUPA;0;0
4;F5;PUPA;PUPA;0;0
4;F6;PUPA;PUPA;0;0
5;A1;PUPA;PUPA;0;0
5;A2;PUPA;PUPA;0;0
5;A3;PUPA;PUPA;0;0
5;A4;PUPA;PUPA;0;0
5;A5;PUPA;PUPA;0;0
5;A6;PUPA;PUPA;0;0
5;B1;PUPA;PUPA;0;0
5;B2;PUPA;PUPA;0;0
5;B3;PUPA;PUPA;0;0
5;B4;PUPA;PUPA;0;0
5;B5;PUPA;PUPA;0;0
5;B6;PUPA;PUPA;0;0
5;C1;PUPA;PUPA;0;0
5;C2;PUPA;PUPA;0;0
5;C3;PUPA;PUPA;0;0
5;C4;PUPA;PUPA;0;0
5;C5;PUPA;PUPA;0;0
5;C6;PUPA;PUPA;0;0
5;D1;PUPA;PUPA;0;0
5;D2;PUPA;PUPA;0;0
5;D3;PUPA;PUPA;0;0
5;D4;PUPA;PUPA;0;0
5;D5;PUPA;PUPA;0;0
5;D6;PUPA;PUPA;0;0
5;E1;PUPA;PUPA;0;0
5;E2;PUPA;PUPA;0;0
5;E3;PUPA;PUPA;0;0
5;E4;PUPA;PUPA;0;0
5;E5;PUPA;PUPA;0;0
5;E6;PUPA;PUPA;0;0
5;F1;PUPA;PUPA;0;0
5;F2;PUPA;PUPA;0;0
5;F3;PUPA;PUPA;0;0
5;F4;PUPA;PUPA;0;0
5;F5;PUPA;PUPA;0;0
5;F6;PUPA;PUPA;0;0
6;A1;PUPA;PUPA;0;0
6;A2;PUPA;PUPA;0;0
6;A3;PUPA;PUPA;0;0
6;A4;PUPA;PUPA;0;0
6;A5;PUPA;PUPA;0;0
6;A6;PUPA;PUPA;0;0
6;B1;PUPA;PUPA;0;0
6;B2;PUPA;PUPA;0;0
6;B3;PUPA;PUPA;0;0
6;B4;PUPA;PUPA;0;0
6;B5;PUPA;PUPA;0;0
6;B6;PUPA;PUPA;0;0
6;C1;PUPA;PUPA;0;0
6;C2;PUPA;PUPA;0;0
6;C3;PUPA;PUPA;0;0
6;C4;PUPA;PUPA;0;0
6;C5;PUPA;PUPA;0;0
6;C6;PUPA;PUPA;0;0
6;D1;PUPA;PUPA;0;0
6;D2;PUPA;PUPA;0;0
6;D3;PUPA;PUPA;0;0
6;D4;PUPA;PUPA;0;0
6;D5;PUPA;PUPA;0;0
6;D6;PUPA;PUPA;0;0
6;E1;PUPA;PUPA;0;0
6;E2;PUPA;PUPA;0;0
6;E3;PUPA;PUPA;0;0
6;E4;PUPA;PUPA;0;0
6;E5;PUPA;PUPA;0;0
6;E6;PUPA;PUPA;0;0
6;F1;PUPA;PUPA;0;0
6;F2;PUPA;PUPA;0;0
6;F3;PUPA;PUPA;0;0
6;F4;PUPA;PUPA;0;0
6;F5;PUPA;PUPA;0;0
6;F6;PUPA;PUPA;0;0
7;A1;PUPA;PUPA;15;525
7;A2;PUPA;PUPA;10;350
7;A3;PUPA;PUPA;0;0
7;A4;PUPA;PUPA;15;525
7;A5;PUPA;PUPA;24;840
7;A6;PUPA;PUPA;20;700
7;B1;PUPA;PUPA;8;280
7;B2;PUPA;PUPA;0;0
7;B3;PUPA;PUPA;0;0
7;B4;PUPA;PUPA;11;385
7;B5;PUPA;PUPA;9;315
7;B6;PUPA;PUPA;12;420
7;C1;PUPA;PUPA;15;525
7;C2;PUPA;PUPA;0;0
7;C3;PUPA;PUPA;12;420
7;C4;PUPA;PUPA;5;175
7;C5;PUPA;PUPA;14;490
7;C6;PUPA;PUPA;22;770
7;D1;PUPA;PUPA;0;0
7;D2;PUPA;PUPA;0;0
7;D3;PUPA;PUPA;6;210
7;D4;PUPA;PUPA;14;490
7;D5;PUPA;PUPA;17;595
7;D6;PUPA;PUPA;21;735
7;E1;PUPA;PUPA;0;0
7;E2;PUPA;PUPA;0;0
7;E3;PUPA;PUPA;16;560
7;E4;PUPA;PUPA;7;245
7;E5;PUPA;PUPA;9;315
7;E6;PUPA;PUPA;7;245
7;F1;PUPA;PUPA;0;0
7;F2;PUPA;PUPA;0;0
7;F3;PUPA;PUPA;0;0
7;F4;PUPA;PUPA;14;490
7;F5;PUPA;PUPA;6;210
7;F6;PUPA;PUPA;0;0
8;A1;PUPA;PUPA;0;0
8;A2;PUPA;PUPA;9;315
8;A3;PUPA;PUPA;12;420
8;A4;PUPA;PUPA;15;525
8;A5;PUPA;PUPA;9;315
8;A6;PUPA;PUPA;7;245
8;B1;PUPA;PUPA;0;0
8;B2;PUPA;PUPA;11;385
8;B3;PUPA;PUPA;21;735
8;B4;PUPA;PUPA;30;1050
8;B5;PUPA;PUPA;7;245
8;B6;PUPA;PUPA;14;490
8;C1;PUPA;PUPA;24;840
8;C2;PUPA;PUPA;19;665
8;C3;PUPA;PUPA;15;525
8;C4;PUPA;PUPA;16;560
8;C5;PUPA;PUPA;9;315
8;C6;PUPA;PUPA;11;385
8;D1;PUPA;PUPA;0;0
8;D2;PUPA;PUPA;24;840
8;D3;PUPA;PUPA;14;490
8;D4;PUPA;PUPA;11;385
8;D5;PUPA;PUPA;7;245
8;D6;PUPA;PUPA;6;210
8;E1;PUPA;PUPA;8;280
8;E2;PUPA;PUPA;14;490
8;E3;PUPA;PUPA;12;420
8;E4;PUPA;PUPA;9;315
8;E5;PUPA;PUPA;11;385
8;E6;PUPA;PUPA;7;245
8;F1;PUPA;PUPA;0;0
8;F2;PUPA;PUPA;0;0
8;F3;PUPA;PUPA;0;0
8;F4;PUPA;PUPA;0;0
8;F5;PUPA;PUPA;16;560
8;F6;PUPA;PUPA;9;315
9;A1;PUPA;PUPA;0;0
9;A2;PUPA;PUPA;0;0
9;A3;PUPA;PUPA;0;0
9;A4;PUPA;PUPA;0;0
9;A5;PUPA;PUPA;0;0
9;A6;PUPA;PUPA;0;0
9;B1;PUPA;PUPA;0;0
9;B2;PUPA;PUPA;0;0
9;B3;PUPA;PUPA;0;0
9;B4;PUPA;PUPA;0;0
9;B5;PUPA;PUPA;0;0
9;B6;PUPA;PUPA;0;0
9;C1;PUPA;PUPA;0;0
9;C2;PUPA;PUPA;0;0
9;C3;PUPA;PUPA;0;0
9;C4;PUPA;PUPA;0;0
9;C5;PUPA;PUPA;0;0
9;C6;PUPA;PUPA;0;0
9;D1;PUPA;PUPA;0;0
9;D2;PUPA;PUPA;0;0
9;D3;PUPA;PUPA;0;0
9;D4;PUPA;PUPA;0;0
9;D5;PUPA;PUPA;0;0
9;D6;PUPA;PUPA;0;0
9;E1;PUPA;PUPA;0;0
9;E2;PUPA;PUPA;0;0
9;E3;PUPA;PUPA;0;0
9;E4;PUPA;PUPA;0;0
9;E5;PUPA;PUPA;0;0
9;E6;PUPA;PUPA;0;0
9;F1;PUPA;PUPA;0;0
9;F2;PUPA;PUPA;0;0
9;F3;PUPA;PUPA;0;0
9;F4;PUPA;PUPA;0;0
9;F5;PUPA;PUPA;0;0
9;F6;PUPA;PUPA;0;0
1;A1;CHMI;CHMI;0;0
1;A2;CHMI;CHMI;0;0
1;A3;CHMI;CHMI;0;0
1;A4;CHMI;CHMI;0;0
1;A5;CHMI;CHMI;0;0
1;A6;CHMI;CHMI;0;0
1;B1;CHMI;CHMI;0;0
1;B2;CHMI;CHMI;0;0
1;B3;CHMI;CHMI;0;0
1;B4;CHMI;CHMI;0;0
1;B5;CHMI;CHMI;0;0
1;B6;CHMI;CHMI;0;0
1;C1;CHMI;CHMI;0;0
1;C2;CHMI;CHMI;0;0
1;C3;CHMI;CHMI;0;0
1;C4;CHMI;CHMI;0;0
1;C5;CHMI;CHMI;0;0
1;C6;CHMI;CHMI;0;0
1;D1;CHMI;CHMI;0;0
1;D2;CHMI;CHMI;0;0
1;D3;CHMI;CHMI;0;0
1;D4;CHMI;CHMI;0;0
1;D5;CHMI;CHMI;0;0
1;D6;CHMI;CHMI;0;0
1;E1;CHMI;CHMI;0;0
1;E2;CHMI;CHMI;0;0
1;E3;CHMI;CHMI;0;0
1;E4;CHMI;CHMI;0;0
1;E5;CHMI;CHMI;0;0
1;E6;CHMI;CHMI;0;0
1;F1;CHMI;CHMI;0;0
1;F2;CHMI;CHMI;0;0
1;F3;CHMI;CHMI;0;0
1;F4;CHMI;CHMI;0;0
1;F5;CHMI;CHMI;0;0
1;F6;CHMI;CHMI;0;0
2;A1;CHMI;CHMI;0;0
2;A2;CHMI;CHMI;0;0
2;A3;CHMI;CHMI;0;0
2;A4;CHMI;CHMI;0;0
2;A5;CHMI;CHMI;0;0
2;A6;CHMI;CHMI;0;0
2;B1;CHMI;CHMI;0;0
2;B2;CHMI;CHMI;0;0
2;B3;CHMI;CHMI;0;0
2;B4;CHMI;CHMI;0;0
2;B5;CHMI;CHMI;0;0
2;B6;CHMI;CHMI;0;0
2;C1;CHMI;CHMI;0;0
2;C2;CHMI;CHMI;0;0
2;C3;CHMI;CHMI;0;0
2;C4;CHMI;CHMI;0;0
2;C5;CHMI;CHMI;0;0
2;C6;CHMI;CHMI;0;0
2;D1;CHMI;CHMI;0;0
2;D2;CHMI;CHMI;0;0
2;D3;CHMI;CHMI;0;0
2;D4;CHMI;CHMI;0;0
2;D5;CHMI;CHMI;0;0
2;D6;CHMI;CHMI;0;0
2;E1;CHMI;CHMI;0;0
2;E2;CHMI;CHMI;0;0
2;E3;CHMI;CHMI;0;0
2;E4;CHMI;CHMI;0;0
2;E5;CHMI;CHMI;0;0
2;E6;CHMI;CHMI;0;0
2;F1;CHMI;CHMI;0;0
2;F2;CHMI;CHMI;0;0
2;F3;CHMI;CHMI;0;0
2;F4;CHMI;CHMI;0;0
2;F5;CHMI;CHMI;16;832
2;F5;CHMI;CHMI;10;520
2;F5;CHMI;CHMI;3;156
2;F5;CHMI;CHMI;14;728
2;F5;CHMI;CHMI;6;312
2;F6;CHMI;CHMI;0;0
3;A1;CHMI;CHMI;0;0
3;A2;CHMI;CHMI;0;0
3;A3;CHMI;CHMI;0;0
3;A4;CHMI;CHMI;0;0
3;A5;CHMI;CHMI;0;0
3;A6;CHMI;CHMI;0;0
3;B1;CHMI;CHMI;0;0
3;B2;CHMI;CHMI;0;0
3;B3;CHMI;CHMI;0;0
3;B4;CHMI;CHMI;0;0
3;B5;CHMI;CHMI;0;0
3;B6;CHMI;CHMI;0;0
3;C1;CHMI;CHMI;0;0
3;C2;CHMI;CHMI;0;0
3;C3;CHMI;CHMI;0;0
3;C4;CHMI;CHMI;0;0
3;C5;CHMI;CHMI;0;0
3;C6;CHMI;CHMI;0;0
3;D1;CHMI;CHMI;0;0
3;D2;CHMI;CHMI;0;0
3;D3;CHMI;CHMI;0;0
3;D4;CHMI;CHMI;0;0
3;D5;CHMI;CHMI;0;0
3;D6;CHMI;CHMI;0;0
3;E1;CHMI;CHMI;0;0
3;E2;CHMI;CHMI;0;0
3;E3;CHMI;CHMI;0;0
3;E4;CHMI;CHMI;0;0
3;E5;CHMI;CHMI;0;0
3;E6;CHMI;CHMI;0;0
3;F1;CHMI;CHMI;0;0
3;F2;CHMI;CHMI;0;0
3;F3;CHMI;CHMI;0;0
3;F4;CHMI;CHMI;0;0
3;F5;CHMI;CHMI;0;0
3;F6;CHMI;CHMI;0;0
4;A1;CHMI;CHMI;0;0
4;A2;CHMI;CHMI;0;0
4;A3;CHMI;CHMI;0;0
4;A4;CHMI;CHMI;0;0
4;A5;CHMI;CHMI;0;0
4;A6;CHMI;CHMI;0;0
4;B1;CHMI;CHMI;0;0
4;B2;CHMI;CHMI;0;0
4;B3;CHMI;CHMI;0;0
4;B4;CHMI;CHMI;0;0
4;B5;CHMI;CHMI;0;0
4;B6;CHMI;CHMI;0;0
4;C1;CHMI;CHMI;0;0
4;C2;CHMI;CHMI;0;0
4;C3;CHMI;CHMI;0;0
4;C4;CHMI;CHMI;0;0
4;C5;CHMI;CHMI;0;0
4;C6;CHMI;CHMI;0;0
4;D1;CHMI;CHMI;0;0
4;D2;CHMI;CHMI;0;0
4;D3;CHMI;CHMI;0;0
4;D4;CHMI;CHMI;0;0
4;D5;CHMI;CHMI;0;0
4;D6;CHMI;CHMI;0;0
4;E1;CHMI;CHMI;0;0
4;E2;CHMI;CHMI;0;0
4;E3;CHMI;CHMI;0;0
4;E4;CHMI;CHMI;0;0
4;E5;CHMI;CHMI;0;0
4;E6;CHMI;CHMI;0;0
4;F1;CHMI;CHMI;0;0
4;F2;CHMI;CHMI;0;0
4;F3;CHMI;CHMI;0;0
4;F4;CHMI;CHMI;0;0
4;F5;CHMI;CHMI;0;0
4;F6;CHMI;CHMI;0;0
5;A1;CHMI;CHMI;0;0
5;A2;CHMI;CHMI;0;0
5;A3;CHMI;CHMI;0;0
5;A4;CHMI;CHMI;0;0
5;A5;CHMI;CHMI;0;0
5;A6;CHMI;CHMI;0;0
5;B1;CHMI;CHMI;0;0
5;B2;CHMI;CHMI;0;0
5;B3;CHMI;CHMI;0;0
5;B4;CHMI;CHMI;0;0
5;B5;CHMI;CHMI;0;0
5;B6;CHMI;CHMI;0;0
5;C1;CHMI;CHMI;0;0
5;C2;CHMI;CHMI;0;0
5;C3;CHMI;CHMI;0;0
5;C4;CHMI;CHMI;0;0
5;C5;CHMI;CHMI;0;0
5;C6;CHMI;CHMI;0;0
5;D1;CHMI;CHMI;0;0
5;D2;CHMI;CHMI;0;0
5;D3;CHMI;CHMI;0;0
5;D4;CHMI;CHMI;0;0
5;D5;CHMI;CHMI;0;0
5;D6;CHMI;CHMI;0;0
5;E1;CHMI;CHMI;0;0
5;E2;CHMI;CHMI;0;0
5;E3;CHMI;CHMI;0;0
5;E4;CHMI;CHMI;0;0
5;E5;CHMI;CHMI;0;0
5;E6;CHMI;CHMI;0;0
5;F1;CHMI;CHMI;0;0
5;F2;CHMI;CHMI;0;0
5;F3;CHMI;CHMI;0;0
5;F4;CHMI;CHMI;0;0
5;F5;CHMI;CHMI;0;0
5;F6;CHMI;CHMI;0;0
6;A1;CHMI;CHMI;0;0
6;A2;CHMI;CHMI;0;0
6;A3;CHMI;CHMI;0;0
6;A4;CHMI;CHMI;0;0
6;A5;CHMI;CHMI;0;0
6;A6;CHMI;CHMI;0;0
6;B1;CHMI;CHMI;0;0
6;B2;CHMI;CHMI;0;0
6;B3;CHMI;CHMI;0;0
6;B4;CHMI;CHMI;0;0
6;B5;CHMI;CHMI;0;0
6;B6;CHMI;CHMI;0;0
6;C1;CHMI;CHMI;0;0
6;C2;CHMI;CHMI;0;0
6;C3;CHMI;CHMI;0;0
6;C4;CHMI;CHMI;0;0
6;C5;CHMI;CHMI;0;0
6;C6;CHMI;CHMI;0;0
6;D1;CHMI;CHMI;0;0
6;D2;CHMI;CHMI;0;0
6;D3;CHMI;CHMI;0;0
6;D4;CHMI;CHMI;0;0
6;D5;CHMI;CHMI;0;0
6;D6;CHMI;CHMI;0;0
6;E1;CHMI;CHMI;0;0
6;E2;CHMI;CHMI;0;0
6;E3;CHMI;CHMI;0;0
6;E4;CHMI;CHMI;0;0
6;E5;CHMI;CHMI;0;0
6;E6;CHMI;CHMI;0;0
6;F1;CHMI;CHMI;0;0
6;F2;CHMI;CHMI;0;0
6;F3;CHMI;CHMI;0;0
6;F4;CHMI;CHMI;0;0
6;F5;CHMI;CHMI;0;0
6;F6;CHMI;CHMI;0;0
7;A1;CHMI;CHMI;0;0
7;A2;CHMI;CHMI;0;0
7;A3;CHMI;CHMI;0;0
7;A4;CHMI;CHMI;0;0
7;A5;CHMI;CHMI;0;0
7;A6;CHMI;CHMI;0;0
7;B1;CHMI;CHMI;0;0
7;B2;CHMI;CHMI;0;0
7;B3;CHMI;CHMI;0;0
7;B4;CHMI;CHMI;0;0
7;B5;CHMI;CHMI;0;0
7;B6;CHMI;CHMI;50;2600
7;C1;CHMI;CHMI;0;0
7;C2;CHMI;CHMI;0;0
7;C3;CHMI;CHMI;0;0
7;C4;CHMI;CHMI;0;0
7;C5;CHMI;CHMI;0;0
7;C6;CHMI;CHMI;0;0
7;D1;CHMI;CHMI;0;0
7;D2;CHMI;CHMI;0;0
7;D3;CHMI;CHMI;0;0
7;D4;CHMI;CHMI;0;0
7;D5;CHMI;CHMI;0;0
7;D6;CHMI;CHMI;0;0
7;E1;CHMI;CHMI;0;0
7;E2;CHMI;CHMI;0;0
7;E3;CHMI;CHMI;0;0
7;E4;CHMI;CHMI;0;0
7;E5;CHMI;CHMI;0;0
7;E6;CHMI;CHMI;0;0
7;F1;CHMI;CHMI;0;0
7;F2;CHMI;CHMI;0;0
7;F3;CHMI;CHMI;0;0
7;F4;CHMI;CHMI;0;0
7;F5;CHMI;CHMI;0;0
7;F6;CHMI;CHMI;0;0
8;A1;CHMI;CHMI;0;0
8;A2;CHMI;CHMI;0;0
8;A3;CHMI;CHMI;0;0
8;A4;CHMI;CHMI;0;0
8;A5;CHMI;CHMI;0;0
8;A6;CHMI;CHMI;0;0
8;B1;CHMI;CHMI;0;0
8;B2;CHMI;CHMI;0;0
8;B3;CHMI;CHMI;0;0
8;B4;CHMI;CHMI;0;0
8;B5;CHMI;CHMI;0;0
8;B6;CHMI;CHMI;0;0
8;C1;CHMI;CHMI;0;0
8;C2;CHMI;CHMI;0;0
8;C3;CHMI;CHMI;0;0
8;C4;CHMI;CHMI;0;0
8;C5;CHMI;CHMI;0;0
8;C6;CHMI;CHMI;0;0
8;D1;CHMI;CHMI;0;0
8;D2;CHMI;CHMI;0;0
8;D3;CHMI;CHMI;0;0
8;D4;CHMI;CHMI;0;0
8;D5;CHMI;CHMI;0;0
8;D6;CHMI;CHMI;0;0
8;E1;CHMI;CHMI;0;0
8;E2;CHMI;CHMI;0;0
8;E3;CHMI;CHMI;0;0
8;E4;CHMI;CHMI;0;0
8;E5;CHMI;CHMI;0;0
8;E6;CHMI;CHMI;0;0
8;F1;CHMI;CHMI;0;0
8;F2;CHMI;CHMI;0;0
8;F3;CHMI;CHMI;0;0
8;F4;CHMI;CHMI;0;0
8;F5;CHMI;CHMI;0;0
8;F6;CHMI;CHMI;0;0
9;A1;CHMI;CHMI;0;0
9;A2;CHMI;CHMI;0;0
9;A3;CHMI;CHMI;0;0
9;A4;CHMI;CHMI;0;0
9;A5;CHMI;CHMI;0;0
9;A6;CHMI;CHMI;0;0
9;B1;CHMI;CHMI;0;0
9;B2;CHMI;CHMI;0;0
9;B3;CHMI;CHMI;0;0
9;B4;CHMI;CHMI;0;0
9;B5;CHMI;CHMI;0;0
9;B6;CHMI;CHMI;0;0
9;C1;CHMI;CHMI;0;0
9;C2;CHMI;CHMI;0;0
9;C3;CHMI;CHMI;0;0
9;C4;CHMI;CHMI;0;0
9;C5;CHMI;CHMI;0;0
9;C6;CHMI;CHMI;0;0
9;D1;CHMI;CHMI;0;0
9;D2;CHMI;CHMI;0;0
9;D3;CHMI;CHMI;0;0
9;D4;CHMI;CHMI;0;0
9;D5;CHMI;CHMI;0;0
9;D6;CHMI;CHMI;0;0
9;E1;CHMI;CHMI;0;0
9;E2;CHMI;CHMI;0;0
9;E3;CHMI;CHMI;0;0
9;E4;CHMI;CHMI;0;0
9;E5;CHMI;CHMI;0;0
9;E6;CHMI;CHMI;0;0
9;F1;CHMI;CHMI;0;0
9;F2;CHMI;CHMI;0;0
9;F3;CHMI;CHMI;0;0
9;F4;CHMI;CHMI;0;0
9;F5;CHMI;CHMI;0;0
9;F6;CHMI;CHMI;0;0
