"Plot";"Subplot";"Order";"Family";"Species";"ID";"ID_Simple";"G_F";"num.visits";"ID2";"Plant_Simple";"num.plantas";"Fruit";"Seed"
6;"A1";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"1";0;0
6;"A1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"1";0;0
6;"A2";"Coleoptera";"Bruchidae";NA;"Bruchidae";"Bruchidae";"Small_beetles";1;"CHFU";"CHFU";"14";3;228
6;"A2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"14";3;228
6;"A3";"Coleoptera";"Bruchidae";NA;"Bruchidae";"Bruchidae";"Small_beetles";1;"CHFU";"CHFU";"12";3;228
6;"A3";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"CHFU";"CHFU";"12";3;228
6;"A3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"12";3;228
6;"A3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"10";1;64
6;"A3";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"LEMA";"LEMA";"10";1;64
6;"A4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"3";1;64
6;"A4";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"3";1;64
6;"A5";"Coleoptera";"Cantharidae";NA;"Cantharidae";"Cantharidae";"Flower_beetles";1;"CHFU";"CHFU";"14";3;228
6;"A6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"20";2;152
6;"A6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"10";2;128
6;"B1";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"2";3;192
6;"B1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"2";3;192
6;"B1";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"LEMA";"LEMA";"2";3;192
6;"B2";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"2";2;128
6;"B3";"Diptera";"Syrphidae";"Lomatia_sp. ";"Lomatia_sp. ";"Lomatia_sp. ";"Hoverflies";2;"CHFU";"CHFU";"7";3;228
6;"B3";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";4;"CHFU";"CHFU";"7";3;228
6;"B3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"2";1;64
6;"B3";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"2";1;64
6;"B3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"2";1;64
6;"B3";"Diptera";"Syrphidae";"Eristalis_sp.";"Eristalis_sp.";"Eristalis_sp.";"Hoverflies";4;"LEMA";"LEMA";"2";1;64
6;"B4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"6";2;128
6;"B4";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"6";2;128
6;"B4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"6";2;128
6;"B4";"Diptera";"Syrphidae";"Chrysotoxum_sp.";"Chrysotoxum_sp.";"Chrysotoxum_sp.";"Hoverflies";1;"LEMA";"LEMA";"6";2;128
6;"B4";"Diptera";"Syrphidae";"Eupeodes_sp.";"Eupeodes_sp.";"Eupeodes_corollae";"Hoverflies";1;"LEMA";"LEMA";"6";2;128
6;"B4";"Diptera";"Syrphidae";"Sphaerophoria_sp.";"Sphaerophoria_sp.";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"6";2;128
6;"B5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"5";2;128
6;"B6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";4;"LEMA";"LEMA";"8";2;128
6;"C1";"Coleoptera";"Cantharidae";NA;"Cantharidae";"Cantharidae";"Flower_beetles";1;"LEMA";"LEMA";"7";5;320
6;"C1";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";2;"LEMA";"LEMA";"7";5;320
6;"C1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"7";5;320
6;"C3";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"5";4;256
6;"C4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"2";3;192
6;"C4";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";2;"LEMA";"LEMA";"2";3;192
6;"C6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"9";5;320
6;"C6";"Diptera";"Syrphidae";"Sphaerophoria_sp.";"Sphaerophoria_sp.";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"9";5;320
6;"D1";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"4";3;192
6;"D1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"4";3;192
6;"D1";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"4";3;192
6;"D2";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"LEMA";"LEMA";"4";2;128
6;"D3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"6";3;192
6;"D3";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"6";3;192
6;"D3";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"6";3;192
6;"D3";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";1;"LEMA";"LEMA";"6";3;192
6;"D4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"14";4;256
6;"D5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"1";1;64
6;"D5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"1";1;64
6;"D6";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"LEMA";"LEMA";"4";4;256
6;"E1";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";2;"LEMA";"LEMA";"1";1;64
6;"E2";"Diptera";"Syrphidae";"Sphaerophoria_sp.";"Sphaerophoria_sp.";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"5";4;256
6;"E3";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"CHFU";"CHFU";"19";3;228
6;"E5";"Diptera";"Syrphidae";"Eupeodes_corollae";"Eupeodes_corollae";"Eupeodes_corollae";"Hoverflies";1;"ME";"ME";"1";0;0
6;"F2";"Hymenoptera";NA;NA;"Hymenoptera";"Andrena_cinerea";"Bees";1;"CHFU";"CHFU";"35";6;456
6;"F2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"3";3;192
6;"F3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"7";5;320
6;"F4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"8";2;128
6;"F4";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"8";2;128
6;"F5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";2;"LEMA";"LEMA";"11";6;384
6;"F5";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"11";6;384
6;"F6";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"14";3;192
7;"A1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"1";6;456
7;"A4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"20";5;320
7;"A4";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";2;"LEMA";"LEMA";"20";5;320
7;"A5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";7;"CHFU";"CHFU";"3";6;456
7;"A5";"Diptera";"Ulidiidae";NA;"Ulidiidae";"Ulidiidae";"Small_flies";1;"CHFU";"CHFU";"3";6;456
7;"A5";"Diptera";"Syrphidae";"Eupeodes_corollae";"Eupeodes_corollae";"Eupeodes_corollae";"Hoverflies";1;"LEMA";"LEMA";"17";6;384
7;"A5";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"17";6;384
7;"A5";"Diptera";"Syrphidae";"Odontomyia_sp.";"Odontomyia_sp.";"Odontomyia_sp.";"Hoverflies";2;"ME";"ME";"1";250;250
7;"A6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"30";10;640
7;"A6";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"6";20;700
7;"B1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"1";15;1140
7;"B2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"CHFU";"CHFU";"2";8;608
7;"B2";"Diptera";"Syrphidae";NA;"Syrphidae";"Eupeodes_corollae";"Hoverflies";1;"CHFU";"CHFU";"2";8;608
7;"B3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"1";0;0
7;"B3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"6";4;256
7;"B3";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"LEMA";"LEMA";"6";4;256
7;"B3";"Diptera";"Syrphidae";NA;"Syrphidae";"Odontomyia_sp.";"Hoverflies";1;"ME";"ME";"1";0;0
7;"B4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"16";12;912
7;"B4";"Hymenoptera";"Andrenidae";"Andrena_sp.";"Andrena_sp.";"Andrena_cinerea";"Bees";4;"LEMA";"LEMA";"20";7;448
7;"B4";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"3";11;385
7;"B4";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"3";11;385
7;"B5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"32";9;684
7;"B5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"30";5;320
7;"B5";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"30";5;320
7;"B5";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"30";5;320
7;"B5";"Hymenoptera";"Andrenidae";"Andrena_sp.";"Andrena_sp.";"Andrena_cinerea";"Bees";2;"LEMA";"LEMA";"30";5;320
7;"B5";"Diptera";"Syrphidae";NA;"Syrphidae";"Odontomyia_sp.";"Hoverflies";1;"ME";"ME";"3";80;80
7;"B5";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"3";9;315
7;"B5";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"3";9;315
7;"B6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";5;"CHFU";"CHFU";"30";6;456
7;"B6";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";1;"CHFU";"CHFU";"30";6;456
7;"B6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";2;"LEMA";"LEMA";"20";5;320
7;"B6";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"20";5;320
7;"B6";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"20";5;320
7;"C1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"20";7;448
7;"C1";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";2;"LEMA";"LEMA";"20";7;448
7;"C1";"Diptera";NA;NA;"Diptera";"Musca_sp.";"House_flies";2;"LEMA";"LEMA";"20";7;448
7;"C2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"2";5;380
7;"C2";"Diptera";NA;NA;"Diptera";"Musca_sp.";"House_flies";1;"CHFU";"CHFU";"2";5;380
7;"C2";"Hymenoptera";"Andrenidae";"Andrena_sp.";"Andrena_sp.";"Andrena_cinerea";"Bees";2;"CHFU";"CHFU";"2";5;380
7;"C2";"Coleoptera";"Melyridae";"Malachius_bipustulatus";"Malachius_bipustulatus";"Malachius_bipustulatus";"Flower_beetles";1;"LEMA";"LEMA";"6";6;384
7;"C2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";2;"LEMA";"LEMA";"6";6;384
7;"C2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"6";6;384
7;"C2";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"6";6;384
7;"C2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"PUPA";"PUPA";"1";0;0
7;"C2";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"1";0;0
7;"C2";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"1";0;0
7;"C2";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"1";0;0
7;"C2";"Lepidoptera";NA;NA;"Lepidoptera";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"1";0;0
7;"C3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"1";14;1064
7;"C3";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";1;"CHFU";"CHFU";"1";14;1064
7;"C3";"Diptera";NA;NA;"Diptera";"Ulidiidae";"Small_flies";2;"CHFU";"CHFU";"1";14;1064
7;"C3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"15";9;576
7;"C3";"Hymenoptera";"Andrenidae";"Andrena_sp.";"Andrena_sp.";"Andrena_cinerea";"Bees";2;"LEMA";"LEMA";"15";9;576
7;"C3";"Lepidoptera";"Pieridae";"Colias_croceus";"Colias_croceus";"Colias_croceus";"Butterflies";1;"PUPA";"PUPA";"3";12;420
7;"C4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"30";7;448
7;"C4";"Diptera";"Syrphidae";"Odontomyia_sp.";"Odontomyia_sp.";"Odontomyia_sp.";"Hoverflies";1;"LEMA";"LEMA";"30";7;448
7;"C4";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"30";7;448
7;"C4";"Hymenoptera";"Andrenidae";"Andrena_sp.";"Andrena_sp.";"Andrena_cinerea";"Bees";3;"LEMA";"LEMA";"30";7;448
7;"C4";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";1;"PUPA";"PUPA";"3";5;175
7;"C5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"4";4;304
7;"C5";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";2;"LEMA";"LEMA";"30";6;384
7;"C6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"CHFU";"CHFU";"18";9;684
7;"C6";"Diptera";"Syrphidae";NA;"Syrphidae";"Odontomyia_sp.";"Hoverflies";1;"LEMA";"LEMA";"10";5;320
7;"D1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"1";8;608
7;"D1";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";1;"CHFU";"CHFU";"1";8;608
7;"D1";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";2;"CHMI";"CHMI";"1";0;0
7;"D1";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"3";5;320
7;"D2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"10";0;0
7;"D2";"Diptera";"Muscidae";NA;"Muscidae";"Musca_sp.";"House_flies";1;"CHFU";"CHFU";"10";0;0
7;"D2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"2";2;128
7;"D2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"2";2;128
7;"D2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"ME";"ME";"1";0;0
7;"D2";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";2;"PUPA";"PUPA";"1";0;0
7;"D3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"4";7;532
7;"D3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHMI";"CHMI";"1";0;0
7;"D3";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"12";7;448
7;"D3";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"5";6;210
7;"D4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"6";10;760
7;"D4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"10";5;320
7;"D4";"Diptera";"Syrphidae";"Melanostoma_sp.";"Melanostoma_sp.";"Melanostoma_sp.";"Hoverflies";1;"LEMA";"LEMA";"10";5;320
7;"D5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"6";12;912
7;"D5";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";1;"LEMA";"LEMA";"10";6;384
7;"D5";"Diptera";"Syrphidae";"Melanostoma_sp.";"Melanostoma_sp.";"Odontomyia_sp.";"Hoverflies";1;"LEMA";"LEMA";"10";6;384
7;"D5";"Diptera";"Syrphidae";"Odontomyia_sp.";"Odontomyia_sp.";"Odontomyia_sp.";"Hoverflies";2;"LEMA";"LEMA";"10";6;384
7;"D5";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"10";6;384
7;"D5";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";2;"PUPA";"PUPA";"11";17;595
7;"D6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"CHFU";"CHFU";"4";8;608
7;"D6";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";2;"LEMA";"LEMA";"4";3;192
7;"D6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"4";3;192
7;"E1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"1";1;76
7;"E1";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";2;"LEMA";"LEMA";"1";0;0
7;"E2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"CHFU";"CHFU";"2";3;228
7;"E2";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"CHFU";"CHFU";"2";3;228
7;"E2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"1";5;320
7;"E2";"Diptera";"Muscidae";NA;"Muscidae";"Musca_sp.";"House_flies";3;"ME";"ME";"1";0;0
7;"E3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"7";5;380
7;"E3";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";1;"LEMA";"LEMA";"10";6;384
7;"E3";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"10";6;384
7;"E3";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";2;"PUPA";"PUPA";"3";16;560
7;"E4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"10";7;532
7;"E4";"Diptera";"Syrphidae";"Odontomyia_sp.";"Odontomyia_sp.";"Odontomyia_sp.";"Hoverflies";1;"LEMA";"LEMA";"15";5;320
7;"E4";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"15";5;320
7;"E4";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";3;"PUPA";"PUPA";"12";7;245
7;"E4";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"12";7;245
7;"E5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"14";9;684
7;"E6";"Diptera";"Syrphidae";"Odontomyia_sp.";"Odontomyia_sp.";"Odontomyia_sp.";"Hoverflies";1;"CHFU";"CHFU";"6";2;152
7;"E6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"10";7;448
