Day;Month;Year;Plot ;Subplot;Group;Order;Superfamily;Family;Species;ID;ID_Simple;G_F;Sex; Visits;ID2;Plant_Simple;Jar;YESNO_jar;Time;Obs.comments;Weather;Input_by;
30;4;2019;8;E2;Fly;Diptera;NA;NA;NA;Diptera;Musca_sp.;House_flies;NA;1;PUPA;PUPA;0;NO;13.53;;so warm/no wind/no clouds;Maxime;
30;4;2019;8;F3;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Eucera_sp.;Bees;NA;1;PUPA;PUPA;0;NO;13.53;;so warm/no wind/no clouds;María;
30;4;2019;8;F3;Bee;Hymenoptera;Apoidea;Apidae;Eucera_sp.;Eucera_sp.;Eucera_sp.;Bees;Male;1;PUPA;PUPA;30/4/three;YES;13.53;;so warm/no wind/no clouds;María;
13;5;2019;8;B2;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;2;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;B3;Fly;Diptera;Muscoidea;Muscidae;NA;Muscidae;Musca_sp.;House_flies;NA;1;PUPA;PUPA;0;NO;13.36;This plot was the only one that have a lot of flowers. It seems that the flowers were in the part more further to the marsh. There were a lot of bees. Because the hot we coudn't stay 30min. There were also CETE in the plot, but the pollinators didn't seem interested on it.;so hot/ a little wind;María;
13;5;2019;8;B4;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;B6;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;C5;Butterfly;Lepidoptera;NA;NA;NA;Lepidoptera;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;13/5/two;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;C5;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;2;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;C5;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;C5;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;2;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;C5;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;D2;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.36;;so hot/ a little wind;María;
13;5;2019;8;D2;Butterfly;Lepidoptera;NA;NA;NA;Lepidoptera;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;13/5/two;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;D6;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;D6;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;D6;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;E6;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;F1;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.36;;so hot/ a little wind;María;
13;5;2019;8;F4;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;2;PUPA;PUPA;0;NO;13.36;;so hot/ a little wind;María;
13;5;2019;8;F4;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Eucera_sp.;Bees;NA;1;PUPA;PUPA;0;NO;13.36;;so hot/ a little wind;María;
13;5;2019;8;F5;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
13;5;2019;8;F5;Butterfly;Lepidoptera;Papilionoidea;Hesperiidae;Thymelicus_sp.;Thymelicus_sp.;Thymelicus_sp.;Butterflies;NA;1;PUPA;PUPA;13/5/one;YES;13.36;;so hot/ a little wind;María;
20;5;2019;7;A6;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;B4;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;B4;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;B5;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;C2;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;C3;Butterfly;Lepidoptera;Papilionoidea;Pieridae;Colias_croceus;Colias_croceus;Colias_croceus;Butterflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;C4;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;E3;Bee;Hymenoptera;Apoidea;NA;NA;Apoidea;Andrena_cinerea;Bees;NA;2;PUPA;PUPA;30/4/one;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;E4;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;3;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;E4;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;E6;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;F3;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;F3;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;F4;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;7;F6;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;14.20;;a little wind (31°C);Maxime;
20;5;2019;8;A2;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Eristalis_sp.;Hoverflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;B2;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;B3;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;3;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;B3;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;B4;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;B5;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;C2;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;C2;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;C3;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;6;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;C3;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;C4;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;C4;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;C5;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;C6;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;D2;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;D2;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;D3;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;D3;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;D4;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;3;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;D5;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;D6;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;D6;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;3;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;E1;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;E1;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Eristalis_sp.;Hoverflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;E2;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;E3;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;3;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;E3;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;E5;Bee;Hymenoptera;Apoidea;Na;NA;Apoidea;Andrena_cinerea;Bees;NA;1;PUPA;PUPA;30/4/one;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;F1;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;F2;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;2;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;F3;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
20;5;2019;8;F4;Fly;Diptera;Asiloidea;Bombyliidae;NA;Bombyliidae;Bombyliidae;Humbleflies;NA;1;PUPA;PUPA;0;NO;13.40;;a little wind (31°C);Maxime;
NA;NA;2019;OUT;OUT;Bee;Hymenoptera;Apoidea;Apidae;Apis_mellifera;Apis_mellifera;Apis_mellifera;Bees;NA;NA;NA;NA;A;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Beetle;Coleoptera;Curculionoidea;Curculionidae;Scyphophorus_sp.;Scyphophorus_sp.;Scyphophorus_sp.;Small_beetles;NA;NA;NA;NA;B;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Beetle;Coleoptera;NA;NA;NA;Coleoptera;Coleoptera;Beetles;NA;NA;NA;NA;C;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Beetle;Coleoptera;NA;NA;NA;Coleoptera;Coleoptera;Beetles;NA;NA;NA;NA;D;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Beetle;Coleoptera;Cleroidea;Melyridae;NA;Melyridae;Melyridae;Flower_beetles;NA;NA;NA;NA;E;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Beetle;Coleoptera;Cleroidea;Melyridae;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Psilothrix_viridicoerulea;Flower_beetles;NA;NA;NA;NA;F;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Fly;Diptera;Stratiomyoidea;Stratiomyidae;Odontomyia_sp.;Odontomyia_sp.;Odontomyia_sp.;Small_flies;NA;NA;NA;NA;G;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Beetle;Coleoptera; Tenebrionoidea;Anthicidae;NA;Anthicidae;Anthicidae;Small_beetles;NA;NA;NA;NA;H;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Bug;Hemiptera;Pentatomoidea;Pentatomidae;Aelia_sp.;Aelia_sp.;Aelia_sp.;Bugs;NA;NA;NA;NA;I;YES;NA;;NA;;
29;1;2019;OUT;OUT;Larva;Larva;NA;NA;NA;Larva;Larva;NA;NA;NA;NA;NA;J;YES;NA;;NA;;
29;1;2019;OUT;OUT;Fly;Diptera;Syrphoidea;Syrphidae;Melanostoma_sp.;Melanostoma_sp.;Melanostoma_sp.;Hoverflies;NA;NA;NA;NA;K;YES;NA;;NA;;
29;1;2019;OUT;OUT;Butterfly;Lepidoptera;Bombycoidea;Lasiocampidae;Lasiocampa_trifolii;Lasiocampa_trifolii;Lasiocampa_trifolii;Butterflies;NA;NA;NA;NA;L;YES;NA;;NA;;
29;1;2019;OUT;OUT;Fly;Diptera;NA;Bibionidae;Dilophus_sp.;Dilophus_sp.;Dilophus_sp.;Small_flies;NA;NA;NA;NA;M;YES;NA;;NA;;
29;1;2019;OUT;OUT;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;NA;NA;NA;N;YES;NA;;NA;;
29;1;2019;OUT;OUT;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Scaeva_sp.;Hoverflies;NA;NA;NA;NA;O;YES;NA;;NA;;
29;1;2019;OUT;OUT;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;NA;NA;NA;P;YES;NA;;NA;;
29;1;2019;OUT;OUT;Mantodea;Mantodea;NA;Mantidae;NA;Mantidae;Mantidae;Mantis;NA;NA;NA;NA;Q;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Grasshopper;Orthoptera;NA;Tettigoniidae;NA;Tettigoniidae;Tettigoniidae;Grasshoppers;NA;NA;NA;NA;R;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Fly;Diptera;Syrphoidea;Syrphidae;Eristalis_sp.;Eristalis_sp.;Eristalis_sp.;Hoverflies;NA;NA;NA;NA;S;YES;NA;;NA;;
18;3;2019;OUT;OUT;Bee;Hymenoptera;Apoidea;Andrenidae;Andrena_sp.;Andrena_sp.;Andrena_cinerea;Bees;NA;NA;CHFU;CHFU;T;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Sphaerophoria_scripta;Hoverflies;NA;NA;NA;NA;V;YES;NA;;NA;;
NA;NA;2019;OUT;OUT;Fly;Diptera;Syrphoidea;Syrphidae;Episyrphus_sp.;Episyrphus_sp.;Episyrphus_balteatus;Hoverflies;NA;NA;NA;NA;W;YES;NA;;NA;;
22;1;2016;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;CHFU;CHFU;0;NA;12.40;;nublado;;
22;1;2016;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;SOAS;SOAS;0;NA;12.40;;nublado;;
22;1;2016;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;CHFU;CHFU;0;NA;12.55;;nublado;;
22;1;2016;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;SOAS;SOAS;0;NA;12.55;;nublado;;
22;1;2016;3;C4;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Scaeva_sp.;Hoverflies;NA;1;CHFU;CHFU;C3;NA;0:00;;nublado;;
22;1;2016;3;C5;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C4;NA;0:00;;nublado;;
22;1;2016;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;SOAS;SOAS;0;NA;0:00;;nublado;;
22;1;2016;7;F6;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C5;NA;13.40;;nublado;;
22;1;2016;7;F1;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C6;NA;13.40;;nublado;;
22;1;2016;7;E4;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C2;NA;13.40;;nublado;;
22;1;2016;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;SOAS;SOAS;0;NA;13.40;;nublado;;
22;1;2016;8;B4;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Scaeva_sp.;Hoverflies;NA;1;CHFU;CHFU;como C3;NA;14.04;;nublado;;
22;1;2016;8;B6;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Scaeva_sp.;Hoverflies;NA;1;CHFU;CHFU;como C3;NA;14.04;;nublado;;
22;1;2016;8;E6;Fly;Diptera;Syrphoidea;Syrphidae;Scaeva_sp.;Scaeva_sp.;Scaeva_sp.;Hoverflies;NA;1;CHFU;CHFU;como C3;NA;14.04;;nublado;;
22;1;2016;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;SOAS;SOAS;0;NA;14.04;;nublado;;
22;1;2016;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;RAPE;RAPE;0;NA;14.04;;nublado;;
22;1;2016;9;B4;Bee;Hymenoptera;Apoidea;Andrenidae;Andrena_sp.;Andrena_sp.;Andrena_sp.;Bees;NA;1;CHFU;CHFU;C7;NA;14.20;;sol y nube;;
22;1;2016;9;C4;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C8;NA;14.20;;sol y nube;;
22;1;2016;9;E5;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C9;NA;14.20;;sol y nube;;
22;1;2016;9;B2;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;como C30;NA;14.20;;sol y nube;;
22;1;2016;9;C4;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;0;NA;14.20;;sol y nube;;
22;1;2016;9;C6;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;0;NA;14.20;;sol y nube;;
22;1;2016;9;B5;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;SOAS;SOAS;C1;NA;14.20;;sol y nube;;
26;1;2016;1;E5;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;0;NA;15.30;;sol;;
26;1;2016;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;SOAS;SOAS;0;NA;15.30;;sol;;
26;1;2016;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;LEMA;LEMA;0;NA;15.30;;sol;;
26;1;2016;OUT;OUT;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;NA;NA;C33;NA;NA;;sol;;
26;1;2016;OUT;OUT;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;NA;NA;C34;NA;NA;;sol;;
26;1;2016;2;A1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;CHFU;CHFU;0;NA;12.15;;sol;;
26;1;2016;2;E2;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C25;NA;12.15;;sol;;
26;1;2016;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;SOAS;SOAS;0;NA;12.15;;sol;;
26;1;2016;3;F4;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;C22;NA;12.46;;sol;;
26;1;2016;3;D4;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;C20;NA;12.46;;sol;;
26;1;2016;3;C3;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;0;NA;12.46;;sol;;
26;1;2016;3;C3;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;C23;NA;12.46;;sol;;
26;1;2016;3;C2;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;0;NA;12.46;;sol;;
26;1;2016;3;D4;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;C21;NA;12.46;;sol;;
26;1;2016;3;C5;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;SOAS;SOAS;0;NA;12.46;;sol;;
26;1;2016;7;B1;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C16;NA;13.30;;sol;;
26;1;2016;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;SOAS;SOAS;0;NA;13.30;;sol;;
26;1;2016;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;LEMA;LEMA;0;NA;13.30;;sol;;
26;1;2016;7;E3;Fly;Diptera;Syrphoidea;Syrphidae;Sphaerophoria_sp.;Sphaerophoria_sp.;Sphaerophoria_sp.;Hoverflies;NA;1;CHFU;CHFU;0;NA;13.30;;sol;;
26;1;2016;7;D1;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;C24;NA;13.30;;sol;;
26;1;2016;7;F4;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;0;NA;13.30;;sol;;
26;1;2016;7;D1;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;0;NA;13.30;;sol;;
26;1;2016;7;E1;Fly;Diptera;Syrphoidea;Syrphidae;NA;Syrphidae;Syrphidae;Hoverflies;NA;1;CHFU;CHFU;0;NA;13.30;;sol;;
26;1;2016;8;E1;Fly;Diptera;NA;NA;NA;Diptera;Diptera;Flies;NA;1;CHFU;CHFU;0;NA;14.05;;sol;;
