Day;Month;Year;Plot ;Subplot ;Sp.Focal;Fruits;Seeds;BEMA;CHFU;CHMI;CETE;HOMA;LEMA;PAIN;PLCO;POMA;POMO;PUPA;SASO;SCLA;SPRU;MESU;MEEL;MEPO;SOAS;FrPu;SUSP;COSQ;ANAR;RAPE;ACHI
15;4;2020;1;A1;LEMA;12;696;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A1;BEMA;52;208;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A1;HOMA;2;NA;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;A1;SOAS;3;165;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A2;LEMA;15;870;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A2;HOMA;2;NA;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A2;BEMA;103;412;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;A2;SOAS;12;660;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;A3;SOAS;22;1210;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A3;LEMA;7;406;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A3;HOMA;4;NA;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A3;BEMA;250;1000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;A3;CHFU;38;1216;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A4;BEMA;137;548;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A4;LEMA;13;754;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;A4;SOAS;6;330;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;A5;CHFU;11;352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A5;LEMA;7;406;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;A5;CHFU;3;96;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A5;BEMA;63;252;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;A5;SOAS;4;220;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;1;A6;SOAS;9;495;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A6;BEMA;112;448;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;1;A6;CHFU;3;96;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;A6;LEMA;23;1334;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B1;LEMA;7;406;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B1;BEMA;183;732;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;B1;CHFU;64;2048;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B1;HOMA;1;NA;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B1;HOMA;3;NA;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;B2;SOAS;23;1265;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B2;BEMA;57;228;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B2;HOMA;1;NA;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B2;LEMA;32;1856;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B2;HOMA;4;NA;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;B3;CHFU;6;192;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;B3;CHFU;1;32;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B3;BEMA;93;372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;B3;SOAS;39;2145;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B4;LEMA;70;4060;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;B4;CHFU;29;928;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B4;LEMA;6;348;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;B4;CHFU;9;288;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;B4;SOAS;35;1925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B5;BEMA;90;360;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B5;LEMA;18;1044;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B6;SCLA;5;155;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;1;B6;SOAS;8;440;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B6;LEMA;36;2088;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B6;HOMA;2;NA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;B6;BEMA;47;188;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;C1;CHFU;7;224;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C1;CHMI;4;56;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C1;CHMI;1;14;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C1;LEMA;3;174;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C1;BEMA;41;164;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C2;BEMA;16;64;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C2;HOMA;1;NA;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C2;HOMA;3;NA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C2;LEMA;43;2494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;C2;SOAS;3;165;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;C2;CHFU;9;288;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;C3;CHFU;31;992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C3;BEMA;114;456;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C3;HOMA;2;NA;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C3;LEMA;14;812;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C4;LEMA;4;232;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C4;BEMA;215;860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C5;BEMA;6;24;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C5;LEMA;23;1334;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;C5;CHFU;4;128;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C6;LEMA;16;928;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;C6;BEMA;77;308;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D1;HOMA;1;NA;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D1;LEMA;16;928;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;D1;CHFU;1;32;2;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D2;LEMA;12;696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D2;BEMA;18;72;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D2;SCLA;3;93;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;D3;CHFU;32;1024;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D3;BEMA;51;204;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D3;SCLA;1;31;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;D3;CHFU;3;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D3;LEMA;4;232;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D4;LEMA;13;754;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D4;BEMA;73;292;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;D4;SOAS;5;275;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D4;SCLA;5;155;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;D5;CHFU;2;64;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D5;BEMA;21;84;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D5;HOMA;2;NA;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D5;LEMA;19;1102;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D6;BEMA;12;48;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D6;LEMA;14;812;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D6;HOMA;3;NA;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;D6;HOMA;2;NA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E1;HOMA;5;NA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E1;BEMA;65;260;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E1;LEMA;15;870;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E1;SCLA;2;62;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E1;SCLA;7;217;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E1;HOMA;1;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;1;E1;SOAS;10;550;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E2;LEMA;13;754;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E2;BEMA;330;1320;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E3;BEMA;40;160;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;E3;CHFU;1;32;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E3;LEMA;17;986;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E4;LEMA;20;1160;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E4;HOMA;1;NA;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E4;HOMA;1;NA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E4;BEMA;20;80;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E5;LEMA;12;696;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E5;BEMA;114;456;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E6;HOMA;1;NA;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E6;HOMA;3;NA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E6;HOMA;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;E6;BEMA;52;208;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;F1;SOAS;14;770;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F1;BEMA;54;216;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F1;HOMA;5;NA;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F1;HOMA;1;NA;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F1;LEMA;4;232;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F2;LEMA;12;696;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F2;HOMA;1;NA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F2;HOMA;4;NA;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F2;BEMA;117;468;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F3;HOMA;2;NA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F3;LEMA;18;1044;2;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;F3;CHFU;4;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;F3;CHFU;5;160;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F3;BEMA;70;280;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F4;HOMA;3;NA;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F4;LEMA;24;1392;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F4;BEMA;82;328;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;F4;CHFU;1;32;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;F4;CHFU;1;32;1;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;1;F5;CHFU;1;32;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F5;HOMA;3;NA;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F5;LEMA;5;290;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F5;BEMA;60;240;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F6;SCLA;5;155;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F6;HOMA;1;NA;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F6;HOMA;6;NA;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F6;LEMA;6;348;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;1;F6;BEMA;231;924;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A1;SCLA;3;93;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A1;SCLA;2;62;1;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A1;BEMA;54;216;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A1;LEMA;6;348;0;0;0;1;0;5;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0
15;4;2020;2;A2;LEMA;6;348;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A2;BEMA;16;64;0;0;0;2;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A2;SCLA;4;124;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A3;BEMA;20;80;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;A3;CHFU;10;320;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A3;HOMA;2;NA;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;A3;CHFU;3;96;0;4;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A3;LEMA;12;696;0;2;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A4;BEMA;43;172;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A4;LEMA;7;406;1;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;A4;CHFU;3;96;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A5;LEMA;3;174;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A5;HOMA;2;NA;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;A5;CHFU;1;32;0;0;0;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A5;BEMA;17;68;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A6;HOMA;1;NA;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A6;SCLA;2;62;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A6;SCLA;2;62;1;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A6;BEMA;14;56;3;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;A6;HOMA;1;NA;1;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B1;HOMA;1;NA;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;B1;CHFU;11;352;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B1;LEMA;14;812;0;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B1;SCLA;1;31;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B1;BEMA;114;456;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B2;SCLA;2;62;0;3;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B2;LEMA;7;406;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B2;BEMA;34;136;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B2;HOMA;1;NA;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;B2;CHFU;3;96;0;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;B2;CHFU;1;32;1;0;0;2;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B2;LEMA;9;522;0;0;0;10;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B3;BEMA;48;192;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B3;SCLA;3;93;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;B3;CHFU;6;192;1;0;0;2;0;4;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B3;LEMA;6;348;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B4;SCLA;1;31;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B4;SCLA;1;31;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B4;BEMA;17;68;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B4;LEMA;18;1044;3;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B5;LEMA;3;174;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B5;BEMA;18;72;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B6;LEMA;10;580;0;0;0;2;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B6;BEMA;12;48;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B6;HOMA;1;NA;1;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;B6;SCLA;2;62;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C1;BEMA;7;28;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;2;C1;CHFU;2;64;0;1;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;2020;2;C1;LEMA;7;406;1;2;0;0;0;4;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
