node_to,layer_to,module_from,Plot,k.is,ks.bar,SD.ks,z,k.i,sum_aux_c,c
F2 CHFU,CHFU,4,3,1,1,2.1566763288950948,0,1,0,1
F2 LEMA,LEMA,2,3,0.0851063829787234,0.8313532488000573,2.4201107113051727,-0.3083523668298963,0.6012354152367879,0.6923131554804945,0.30768684451950545
F3 LEMA,LEMA,1,3,0.11290322580645161,0.8580498533724341,1.7684345056724367,-0.4213594708629851,0.2770369644082753,0.2718045371423214,0.7281954628576786
F4 CHFU,CHFU,4,3,0.5909090909090909,1,2.1566763288950948,-0.18968581590566902,0.5909090909090909,0,1
F4 LEMA,LEMA,14,3,0.5,0.5833333333333334,0.14433756729740643,-0.5773502691896261,0.5483870967741935,0.007785467128027683,0.9922145328719724
F4 PUPA,PUPA,3,3,0.08695652173913043,1.2323220258002867,2.501447277199414,-0.4578811292570963,0.08695652173913043,0,1
F5 LEMA,LEMA,6,3,0.2222222222222222,0.8079117063492064,0.8366037518589082,-0.7000799157613146,0.2596278502249676,0.010575210588924263,0.9894247894110757
F6 CHFU,CHFU,4,3,0.09090909090909091,1,2.1566763288950948,-0.4215240353459312,0.09090909090909091,0,1
F6 CHMI,CHMI,8,3,0.8,1,0.21256807188565544,-0.9408750722807699,0.8,0,1
F6 LEMA,LEMA,6,3,0.3333333333333333,0.8079117063492064,0.8366037518589082,-0.5672678038574107,0.3978494623655914,0.02629656683710738,0.9737034331628927
F6 PUPA,PUPA,6,3,0.75,0.8079117063492064,0.8366037518589082,-0.06922238421777135,0.7934782608695652,0.00300243948207919,0.9969975605179208
Geometridae LEMA,LEMA,13,3,0.125,0.5625,0.6187184335382291,-0.7071067811865476,0.125,0,1
Lasioglossum_malachurum CETE,CETE,3,3,2.4375,1.2323220258002867,2.501447277199414,0.4817922748901644,2.4375,0,1
Lasioglossum_malachurum LEMA,LEMA,3,3,2.5,1.2323220258002867,2.501447277199414,0.5067778104917678,4.20952380952381,0.04643703548248398,0.953562964517516
Lasioglossum_malachurum PUPA,PUPA,3,3,9.026785714285714,1.2323220258002867,2.501447277199414,3.1159815997449294,9.776785714285714,0.0032693229915973397,0.9967306770084027
Malachius_bipustulatus LEMA,LEMA,11,3,0.30952380952380953,0.3253968253968254,0.013746434980705359,-1.1547005383792528,0.4206349206349206,0.06977572089711641,0.9302242791028836
Musca_sp CHFU,CHFU,4,3,1,1,2.1566763288950948,0,1.1428571428571428,0.015625,0.984375
Musca_sp CHMI,CHMI,10,3,2,1,0.8819171036881969,1.1338934190276817,2.090909090909091,0.0018903591682419665,0.998109640831758
Nemotelus_sp CHMI,CHMI,8,3,1.1666666666666667,1,0.21256807188565544,0.7840625602339755,1.1666666666666667,0,1
Pieris_brassicae PUPA,PUPA,7,3,1.5,0.9732142857142857,0.5049973479421169,1.0431455064712434,1.5,0,1
Psilothrix_viridicoerulea CHFU,CHFU,2,3,1.5,0.8313532488000573,2.4201107113051727,0.2762876706740988,1.5,0,1
Psilothrix_viridicoerulea LEMA,LEMA,2,3,9.438383838383839,0.8313532488000573,2.4201107113051727,3.5564615078877875,13.618145743145742,0.02022066696381578,0.9797793330361843
Sarcophaga_sp CHFU,CHFU,9,3,1.5,1.1639610389610389,0.2357643680471699,1.4253169968912736,1.5,0,1
Sarcophaga_sp LEMA,LEMA,9,3,1.155844155844156,1.1639610389610389,0.2357643680471699,-0.03442794678481272,1.155844155844156,0,1
Sphaerophoria_scripta LEMA,LEMA,14,3,0.75,0.5833333333333334,0.14433756729740643,1.1547005383792512,0.75,0,1
Ulidiidae CHFU,CHFU,4,3,8.666666666666666,1,2.1566763288950948,3.55485269808402,8.666666666666666,0,1
A1 LEMA,LEMA,1,4,0.023809523809523808,0.827448593073593,2.7850871757461424,-0.2885507772476706,0.023809523809523808,0,1
A2 LEMA,LEMA,3,4,0.5,1.1624999999999999,0.9270716291396018,-0.7146157634171741,0.5,0,1
A4 LEMA,LEMA,1,4,0.023809523809523808,0.827448593073593,2.7850871757461424,-0.2885507772476706,0.023809523809523808,0,1
A4 PUPA,PUPA,3,4,1,1.1624999999999999,0.9270716291396018,-0.17528311178157088,1,0,1
A6 LEMA,LEMA,3,4,0.3333333333333333,1.1624999999999999,0.9270716291396018,-0.8943933139623752,0.3571428571428571,0.0044444444444444444,0.9955555555555555
Anthicidae LEMA,LEMA,5,4,1,1,0,NaN,1,0,1
B1 LEMA,LEMA,1,4,0.047619047619047616,0.827448593073593,2.7850871757461424,-0.28000184419563967,0.047619047619047616,0,1
B2 LEMA,LEMA,1,4,0.07142857142857142,0.827448593073593,2.7850871757461424,-0.27145291114360864,0.40476190476190477,0.6782006920415224,0.32179930795847755
B3 LEMA,LEMA,5,4,1,1,0,NaN,1,0,1
B5 LEMA,LEMA,1,4,0.047619047619047616,0.827448593073593,2.7850871757461424,-0.28000184419563967,0.10317460317460317,0.28994082840236685,0.7100591715976332
Brassicogethes_sp LEMA,LEMA,1,4,11.219696969696969,0.827448593073593,2.7850871757461424,3.731390696536897,12.219696969696969,0.0037205455211434995,0.9962794544788565
C1 LEMA,LEMA,1,4,0.07142857142857142,0.827448593073593,2.7850871757461424,-0.27145291114360864,0.40476190476190477,0.6782006920415224,0.32179930795847755
C2 LEMA,LEMA,2,4,0.16666666666666666,0.7936507936507936,1.4400625435499963,-0.43538673357790814,0.16666666666666666,0,1
C3 LEMA,LEMA,1,4,1.1666666666666667,0.827448593073593,2.7850871757461424,0.12179800924981643,1.3333333333333333,0.015625,0.984375
C4 LEMA,LEMA,1,4,0.07142857142857142,0.827448593073593,2.7850871757461424,-0.27145291114360864,0.12698412698412698,0.19140625,0.80859375
C5 LEMA,LEMA,1,4,0.047619047619047616,0.827448593073593,2.7850871757461424,-0.28000184419563967,0.10317460317460317,0.28994082840236685,0.7100591715976332
Cryptocephalus_sp LEMA,LEMA,1,4,0.09090909090909091,0.827448593073593,2.7850871757461424,-0.2644583295555833,0.09090909090909091,0,1
D1 LEMA,LEMA,1,4,0.09523809523809523,0.827448593073593,2.7850871757461424,-0.2629039780915777,0.6507936507936508,0.5975609756097562,0.4024390243902438
D2 LEMA,LEMA,4,4,1.5,0.8333333333333333,0.6009252125773316,1.1094003924504583,1.5,0,1
D3 LEMA,LEMA,6,4,1,1,0,NaN,1,0,1
D6 LEMA,LEMA,1,4,0.023809523809523808,0.827448593073593,2.7850871757461424,-0.2885507772476706,0.023809523809523808,0,1
E1 LEMA,LEMA,2,4,0.8333333333333333,0.7936507936507936,1.4400625435499963,0.027556122378348594,0.8571428571428571,7.716049382716049e-4,0.9992283950617284
E2 LEMA,LEMA,2,4,0.05555555555555555,0.7936507936507936,1.4400625435499963,-0.5125438762372843,0.05555555555555555,0,1
E3 LEMA,LEMA,7,4,0.3333333333333333,0.6666666666666666,0.4714045207910317,-0.7071067811865475,0.3333333333333333,0,1
E5 LEMA,LEMA,1,4,0.11904761904761904,0.827448593073593,2.7850871757461424,-0.2543550450395467,0.1746031746031746,0.1012396694214876,0.8987603305785123
Elateridae LEMA,LEMA,7,4,1,0.6666666666666666,0.4714045207910317,0.7071067811865476,1.5,0.1111111111111111,0.8888888888888888
F1 LEMA,LEMA,2,4,0.1111111111111111,0.7936507936507936,1.4400625435499963,-0.4739653049075962,0.1111111111111111,0,1
F2 LEMA,LEMA,1,4,0.047619047619047616,0.827448593073593,2.7850871757461424,-0.28000184419563967,0.5476190476190476,0.4631379962192817,0.5368620037807184
F3 LEMA,LEMA,2,4,0.05555555555555555,0.7936507936507936,1.4400625435499963,-0.5125438762372843,0.07936507936507936,0.09,0.91
F4 LEMA,LEMA,1,4,0.07142857142857142,0.827448593073593,2.7850871757461424,-0.27145291114360864,0.07142857142857142,0,1
Lasioglossum_immunitum LEMA,LEMA,4,4,0.3333333333333333,0.8333333333333333,0.6009252125773316,-0.8320502943378436,0.5,0.1111111111111111,0.8888888888888888
Lasioglossum_malachurum LEMA,LEMA,3,4,2.6666666666666665,1.1624999999999999,0.9270716291396018,1.6224923936704396,2.9166666666666665,0.007346938775510205,0.9926530612244898
Lasioglossum_malachurum PUPA,PUPA,3,4,1.3125,1.1624999999999999,0.9270716291396018,0.1617997954906811,1.3125,0,1
Lasioglossum_sp LEMA,LEMA,4,4,0.6666666666666666,0.8333333333333333,0.6009252125773316,-0.2773500981126145,0.6666666666666666,0,1
Oedemeridae LEMA,LEMA,2,4,0.3333333333333333,0.7936507936507936,1.4400625435499963,-0.31965101958884395,0.5833333333333333,0.18367346938775514,0.8163265306122449
Psilothrix_viridicoerulea LEMA,LEMA,2,4,4,0.7936507936507936,1.4400625435499963,2.2265346881705685,5.5227272727272725,0.07602160917204356,0.9239783908279564
Ulidiidae LEMA,LEMA,6,4,1,1,0,NaN,1,0,1
A6 LEMA,LEMA,2,5,0.20833333333333334,0.8125,1.8077283934386947,-0.33421318648284853,0.20833333333333334,0,1
A6 PUPA,PUPA,4,5,1,1,0,NaN,1,0,1
B4 LEMA,LEMA,2,5,0.041666666666666664,0.8125,1.8077283934386947,-0.4264099275815654,0.041666666666666664,0,1
B5 LEMA,LEMA,6,5,1,0.625,0.5303300858899106,0.7071067811865476,1.1083333333333334,0.006162021595341737,0.9938379784046583
B6 LEMA,LEMA,2,5,0.041666666666666664,0.8125,1.8077283934386947,-0.4264099275815654,0.041666666666666664,0,1
Brassicogethes_sp LEMA,LEMA,1,5,8.079365079365079,0.8916666666666666,2.1826980882871574,3.2930337233853817,8.996031746031745,0.004204667221477524,0.9957953327785225
C2 LEMA,LEMA,1,5,0.025,0.8916666666666666,2.1826980882871574,-0.3970620908669836,0.025,0,1
C4 LEMA,LEMA,1,5,0.075,0.8916666666666666,2.1826980882871574,-0.37415466254773455,0.075,0,1
C5 LEMA,LEMA,3,5,1,1,0,NaN,1,0,1
C6 LEMA,LEMA,2,5,0.041666666666666664,0.8125,1.8077283934386947,-0.4264099275815654,0.06666666666666667,0.140625,0.859375
Cylindromyia_sp LEMA,LEMA,3,5,1,1,0,NaN,1,0,1
