Line,Plot,Subplot,Plant,ID,type_seed_per_fruit,Seeds_GF,visits_GF,Visits_tot,homo_motif,hete_motif,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio
1,3,C3,PUPA,Lasioglossum_malachurum,Individual,0,2,2,7,7,0.002398003706612168,0.005332875751068409,0.08695652173913043,1,1,1,-0.0029348720444562406,0.4496642746892693
1,3,C4,LEMA,Brassicogethes_sp,Individual,40,3,3,20,0,0.009556581008437322,0.012137251257158933,1.5909402882635553,0.9999999999999998,4,4,-0.002580670248721611,0.7873760545906594
1,3,C4,LEMA,Cerambycidae,Individual,40,1,1,0,0,0.009556581008437322,0.012137251257158933,1.5909402882635553,0.9999999999999998,4,4,-0.002580670248721611,0.7873760545906594
1,3,C4,LEMA,Elateridae,Individual,40,1,1,1,0,0.009556581008437322,0.012137251257158933,1.5909402882635553,0.9999999999999998,4,4,-0.002580670248721611,0.7873760545906594
1,3,C4,LEMA,Psilothrix_viridicoerulea,Individual,40,2,2,29,0,0.009556581008437322,0.012137251257158933,1.5909402882635553,0.9999999999999998,4,4,-0.002580670248721611,0.7873760545906594
1,3,D4,PUPA,Lasioglossum_malachurum,Individual,23,2,2,1,1,0.0023980037066121678,0.005332875751068409,0.08695652173913043,1,1,1,-0.002934872044456241,0.44966427468926917
1,3,D5,LEMA,Bombilus_major,Individual,35,2,2,0,0,0.00813593744937817,0.008572927833604135,1.0425531914893618,1,2,2,-4.3699038422596523e-4,0.949026704445936
1,3,D5,LEMA,Psilothrix_viridicoerulea,Individual,35,2,2,29,0,0.00813593744937817,0.008572927833604135,1.0425531914893618,1,2,2,-4.3699038422596523e-4,0.949026704445936
1,3,D5,PUPA,Lasioglossum_malachurum,Individual,103,6,6,0,1,0.004069011119836505,0.012873627253205228,0.2608695652173913,1,1,1,-0.008804616133368724,0.3160733987247781
1,3,D6,LEMA,Brassicogethes_sp,Individual,59,1,1,17,0,0.005617004700911392,0.006402039516985477,0.18026277085988823,1,3,3,-7.850348160740846e-4,0.8773773866919626
1,3,D6,LEMA,Lasioglossum_malachurum,Individual,59,2,2,6,8,0.005617004700911392,0.006402039516985477,0.18026277085988823,1,3,3,-7.850348160740846e-4,0.8773773866919626
1,3,D6,LEMA,Psilothrix_viridicoerulea,Individual,59,1,1,17,0,0.005617004700911392,0.006402039516985477,0.18026277085988823,1,3,3,-7.850348160740846e-4,0.8773773866919626
1,3,E1,PUPA,Lasioglossum_malachurum,Individual,4,1,1,7,7,0.004303666478365294,0.006755124816772395,0.37681159420289856,1,2,2,-0.002451458338407101,0.6370965148829907
1,3,E1,PUPA,Pieris_brassicae,Individual,4,1,1,2,0,0.004303666478365294,0.006755124816772395,0.37681159420289856,1,2,2,-0.002451458338407101,0.6370965148829907
1,3,E2,PUPA,Anastoechus_sp,Individual,40,1,1,1,3,0.004977350837790481,0.00733158516853525,0.5833333333333333,1,2,2,-0.0023542343307447686,0.6788914980012279
1,3,E2,PUPA,Pieris_brassicae,Individual,40,1,1,2,0,0.004977350837790481,0.00733158516853525,0.5833333333333333,1,2,2,-0.0023542343307447686,0.6788914980012279
1,3,E3,LEMA,Anastoechus_sp,Individual,46,1,1,0,0,0.0043638827788508245,0.005347902736345123,0.1485167391138565,1,3,3,-9.840199574942983e-4,0.815998905364012
1,3,E3,LEMA,Brassicogethes_sp,Individual,46,1,1,12,0,0.0043638827788508245,0.005347902736345123,0.1485167391138565,1,3,3,-9.840199574942983e-4,0.815998905364012
1,3,E3,LEMA,Psilothrix_viridicoerulea,Individual,46,1,1,17,0,0.0043638827788508245,0.005347902736345123,0.1485167391138565,1,3,3,-9.840199574942983e-4,0.815998905364012
1,3,E5,LEMA,Brassicogethes_sp,Individual,67.5,1,1,17,0,0.0032102172121614273,0.0040314100177115805,0.03740562800274537,1,2,2,-8.211928055501532e-4,0.796301343216808
1,3,E5,LEMA,Psilothrix_viridicoerulea,Individual,67.5,1,1,12,0,0.0032102172121614273,0.0040314100177115805,0.03740562800274537,1,2,2,-8.211928055501532e-4,0.796301343216808
1,3,E6,LEMA,Brassicogethes_sp,Individual,73,1,1,3,0,0.0043177581507055345,0.004958786396934158,0.5161290322580645,1,2,2,-6.410282462286235e-4,0.8707288044056609
1,3,E6,LEMA,Sphaerophoria_scripta,Individual,73,1,1,1,0,0.0043177581507055345,0.004958786396934158,0.5161290322580645,1,2,2,-6.410282462286235e-4,0.8707288044056609
1,3,F1,LEMA,Brassicogethes_sp,Individual,54.5,3,3,17,0,0.005974399609578235,0.007569212149057052,0.14109226394744584,1,3,3,-0.0015948125394788168,0.7893027030986979
1,3,F1,LEMA,Lasioglossum_malachurum,Individual,54.5,1,1,6,8,0.005974399609578235,0.007569212149057052,0.14109226394744584,1,3,3,-0.0015948125394788168,0.7893027030986979
1,3,F1,LEMA,Psilothrix_viridicoerulea,Individual,54.5,1,1,17,0,0.005974399609578235,0.007569212149057052,0.14109226394744584,1,3,3,-0.0015948125394788168,0.7893027030986979
1,3,F1,PUPA,Lasioglossum_malachurum,Individual,82,3,3,8,8,0.0028157555599182533,0.007218063626602613,0.13043478260869565,1,1,1,-0.00440230806668436,0.3900984676195725
1,3,F2,LEMA,Brassicogethes_sp,Individual,70,1,1,17,0,0.0074159374440199615,0.009789233810122576,0.6012354152367879,0.9999999999999999,3,3,-0.002373296366102615,0.7575605596784803
1,3,F2,LEMA,Elateridae,Individual,70,1,1,1,0,0.0074159374440199615,0.009789233810122576,0.6012354152367879,0.9999999999999999,3,3,-0.002373296366102615,0.7575605596784803
1,3,F2,LEMA,Psilothrix_viridicoerulea,Individual,70,4,4,29,0,0.0074159374440199615,0.009789233810122576,0.6012354152367879,0.9999999999999999,3,3,-0.002373296366102615,0.7575605596784803
1,3,F3,LEMA,Brassicogethes_sp,Individual,50,7,7,32,0,0.01029937066003687,0.013459501662111037,0.2770369644082753,1,3,3,-0.0031601310020741673,0.7652118866354432
1,3,F3,LEMA,Lasioglossum_malachurum,Individual,50,2,2,6,8,0.01029937066003687,0.013459501662111037,0.2770369644082753,1,3,3,-0.0031601310020741673,0.7652118866354432
1,3,F3,LEMA,Psilothrix_viridicoerulea,Individual,50,1,1,12,0,0.01029937066003687,0.013459501662111037,0.2770369644082753,1,3,3,-0.0031601310020741673,0.7652118866354432
1,3,F4,LEMA,Brassicogethes_sp,Individual,38,3,3,17,0,0.005878546803747358,0.007311273778642679,0.5483870967741935,1,2,2,-0.0014327269748953212,0.8040386643596181
1,3,F4,LEMA,Sphaerophoria_scripta,Individual,38,1,1,1,0,0.005878546803747358,0.007311273778642679,0.5483870967741935,1,2,2,-0.0014327269748953212,0.8040386643596181
1,3,F4,PUPA,Lasioglossum_malachurum,Individual,63,2,2,7,7,0.0023980037066121678,0.005332875751068409,0.08695652173913043,1,1,1,-0.002934872044456241,0.44966427468926917
1,3,F5,LEMA,Anastoechus_sp,Individual,48.5,2,2,2,2,0.005517548345540222,0.006664395454978672,0.2596278502249676,1,3,3,-0.00114684710943845,0.8279143071286846
1,3,F5,LEMA,Brassicogethes_sp,Individual,48.5,1,1,17,0,0.005517548345540222,0.006664395454978672,0.2596278502249676,1,3,3,-0.00114684710943845,0.8279143071286846
1,3,F5,LEMA,Psilothrix_viridicoerulea,Individual,48.5,1,1,12,0,0.005517548345540222,0.006664395454978672,0.2596278502249676,1,3,3,-0.00114684710943845,0.8279143071286846
1,3,F6,CHMI,Nemotelus_sp,Individual,1,4,4,1,0,0.008936227224008574,0.008936227224008577,0.8,1,1,1,-3.469446951953614e-18,0.9999999999999997
1,3,F6,LEMA,Anastoechus_sp,Individual,81,3,3,2,2,0.00814507400615185,0.010216952919317679,0.3978494623655914,1,2,2,-0.0020718789131658286,0.7972116609005383
1,3,F6,LEMA,Brassicogethes_sp,Individual,81,4,4,29,0,0.00814507400615185,0.010216952919317679,0.3978494623655914,1,2,2,-0.0020718789131658286,0.7972116609005383
1,3,F6,PUPA,Anastoechus_sp,Individual,128,3,3,1,3,0.005254560491499896,0.010832632557425377,0.7934782608695652,1,2,2,-0.005578072065925481,0.4850677306411621
1,3,F6,PUPA,Lasioglossum_malachurum,Individual,128,1,1,7,7,0.005254560491499896,0.010832632557425377,0.7934782608695652,1,2,2,-0.005578072065925481,0.4850677306411621
2,4,B1,LEMA,Brassicogethes_sp,Individual,32,2,2,8,0,0.012028715292898392,0.012021757275426419,0.047619047619047616,1,1,1,6.958017471973138e-6,1.0005787853899026
2,4,B2,LEMA,Brassicogethes_sp,Individual,101,3,3,18,0,0.02236218894471497,0.022349784338223846,0.40476190476190477,1,2,2,1.2404606491125264e-5,1.000555021305951
2,4,B2,LEMA,Elateridae,Individual,101,1,1,2,0,0.02236218894471497,0.022349784338223846,0.40476190476190477,1,2,2,1.2404606491125264e-5,1.000555021305951
2,4,C1,LEMA,Brassicogethes_sp,Individual,69,3,3,10,0,0.02236218894471498,0.02234978433822384,0.40476190476190477,1,2,2,1.2404606491142611e-5,1.0005550213059518
2,4,C1,LEMA,Elateridae,Individual,69,1,1,2,0,0.02236218894471498,0.02234978433822384,0.40476190476190477,1,2,2,1.2404606491142611e-5,1.0005550213059518
2,4,D1,LEMA,Brassicogethes_sp,Individual,42,4,4,18,0,0.031058766521916234,0.03104149700862167,0.6507936507936508,0.9999999999999999,3,3,1.7269513294563416e-5,1.0005563363548404
2,4,D1,LEMA,Lasioglossum_immunitum,Individual,42,1,1,1,0,0.031058766521916234,0.03104149700862167,0.6507936507936508,0.9999999999999999,3,3,1.7269513294563416e-5,1.0005563363548404
2,4,D1,LEMA,Psilothrix_viridicoerulea,Individual,42,1,1,9,0,0.031058766521916234,0.03104149700862167,0.6507936507936508,0.9999999999999999,3,3,1.7269513294563416e-5,1.0005563363548404
2,4,D3,LEMA,Ulidiidae,Individual,18,1,1,0,0,0.02702702702702702,0.02702702702702702,1,1,1,1,0,1
2,4,E1,LEMA,Brassicogethes_sp,Individual,132,1,1,10,0,0.03013336856244874,0.03011132877615374,0.8571428571428571,1,3,3,2.2039786294999336e-5,1.0007319433313235
2,4,E1,LEMA,Oedemeridae,Individual,132,2,2,1,0,0.03013336856244874,0.03011132877615374,0.8571428571428571,1,3,3,2.2039786294999336e-5,1.0007319433313235
2,4,E1,LEMA,Psilothrix_viridicoerulea,Individual,132,3,3,11,0,0.03013336856244874,0.03011132877615374,0.8571428571428571,1,3,3,2.2039786294999336e-5,1.0007319433313235
2,4,E2,LEMA,Psilothrix_viridicoerulea,Individual,38,1,1,9,0,0.008159544454107694,0.008157545396861266,0.05555555555555555,1,1,1,1.999057246427141e-6,1.0002450562208574
2,4,E5,LEMA,Brassicogethes_sp,Individual,37,5,5,10,0,0.028096197551218522,0.028076803450292176,0.1746031746031746,1,2,2,1.939410092634611e-5,1.000690751743185
2,4,E5,LEMA,Psilothrix_viridicoerulea,Individual,37,1,1,9,0,0.028096197551218522,0.028076803450292176,0.1746031746031746,1,2,2,1.939410092634611e-5,1.000690751743185
2,4,F1,LEMA,Psilothrix_viridicoerulea,Individual,66,2,2,9,0,0.012265034854161331,0.012261036739668475,0.1111111111111111,1,1,1,3.998114492856017e-6,1.0003260829061804
2,4,F2,LEMA,Brassicogethes_sp,Individual,60,2,2,18,0,0.021925002030809965,0.021850053969743048,0.5476190476190476,1,3,3,7.494806106691718e-5,1.0034301087388937
2,4,F2,LEMA,Lasioglossum_malachurum,Individual,60,1,1,0,0,0.021925002030809965,0.021850053969743048,0.5476190476190476,1,3,3,7.494806106691718e-5,1.0034301087388937
2,4,F2,LEMA,Oedemeridae,Individual,60,1,1,1,0,0.021925002030809965,0.021850053969743048,0.5476190476190476,1,3,3,7.494806106691718e-5,1.0034301087388937
2,5,A6,PUPA,Lasioglossum_malachurum,Individual,10,2,2,0,0,0.03703703703703702,0.03703703703703702,1,1,1,1,0,1
2,5,C2,LEMA,Brassicogethes_sp,Individual,51,1,1,11,0,0.010049629469893216,0.010049629469893216,0.025,1,1,1,0,1
2,5,C4,LEMA,Brassicogethes_sp,Individual,39,3,3,11,0,0.019037777298568533,0.019037777298568533,0.075,1,1,1,0,1
2,5,C5,LEMA,Cylindromyia_sp,Individual,13,1,1,0,0,0.03703703703703702,0.03703703703703702,1,1,1,1,0,1
2,5,C6,LEMA,Brassicogethes_sp,Individual,36,1,1,3,0,0.015084337420114393,0.015084337420114393,0.06666666666666667,1,2,2,0,1
2,5,C6,LEMA,Psilothrix_viridicoerulea,Individual,36,1,1,11,0,0.015084337420114393,0.015084337420114393,0.06666666666666667,1,2,2,0,1
2,5,F3,LEMA,Brassicogethes_sp,Individual,37.5,4,4,12,0,0.03863597506356972,0.03863597506356972,0.225,1,2,2,0,1
2,5,F3,LEMA,Psilothrix_viridicoerulea,Individual,37.5,3,3,12,0,0.03863597506356972,0.03863597506356972,0.225,1,2,2,0,1
2,5,F5,LEMA,Brassicogethes_sp,Individual,40.5,2,2,11,0,0.01454370338423087,0.01454370338423087,0.05,1,1,1,0,1
2,5,F6,LEMA,Brassicogethes_sp,Individual,28.5,6,6,15,0,0.049524843756116016,0.049524843756116016,0.7333333333333334,1,3,3,0,1
2,5,F6,LEMA,Psilothrix_viridicoerulea,Individual,28.5,2,2,11,0,0.049524843756116016,0.049524843756116016,0.7333333333333334,1,3,3,0,1
2,5,F6,LEMA,Ulidiidae,Individual,28.5,1,1,1,0,0.049524843756116016,0.049524843756116016,0.7333333333333334,1,3,3,0,1
2,6,C6,LEMA,Brassicogethes_sp,Individual,83,2,2,6,0,0.09174909811245961,0.07477954996702962,2.111111111111111,1,3,3,0.01696954814542999,1.226927658068441
2,6,C6,LEMA,Lasioglossum_malachurum,Individual,83,4,4,0,1,0.09174909811245961,0.07477954996702962,2.111111111111111,1,3,3,0.01696954814542999,1.226927658068441
2,6,C6,LEMA,Malachius_bipustulatus,Individual,83,1,1,0,0,0.09174909811245961,0.07477954996702962,2.111111111111111,1,3,3,0.01696954814542999,1.226927658068441
2,6,D6,LEMA,Brassicogethes_sp,Individual,27,1,1,2,0,0.02508567859005853,0.024465867887406303,0.1388888888888889,1,2,2,6.198107026522265e-4,1.0253336895917464
2,6,D6,LEMA,Psilothrix_viridicoerulea,Individual,27,1,1,3,0,0.02508567859005853,0.024465867887406303,0.1388888888888889,1,2,2,6.198107026522265e-4,1.0253336895917464
2,6,E5,PUPA,Lasioglossum_malachurum,Individual,2,3,3,2,0,0.01894708724803971,0.04043022614451185,0.42857142857142855,1,1,1,-0.021483138896472135,0.46863668732191005
2,6,E6,LEMA,Brassicogethes_sp,Individual,59,7,7,8,0,0.12346376253614448,0.11944205346072809,2.638888888888889,1,4,4,0.004021709075416394,1.0336707964983096
2,6,E6,LEMA,Musca_sp,Individual,59,1,1,0,0,0.12346376253614448,0.11944205346072809,2.638888888888889,1,4,4,0.004021709075416394,1.0336707964983096
2,6,E6,LEMA,Oedemeridae,Individual,59,1,1,0,0,0.12346376253614448,0.11944205346072809,2.638888888888889,1,4,4,0.004021709075416394,1.0336707964983096
2,6,E6,LEMA,Psilothrix_viridicoerulea,Individual,59,3,3,7,0,0.12346376253614448,0.11944205346072809,2.638888888888889,1,4,4,0.004021709075416394,1.0336707964983096
2,6,F6,LEMA,Brassicogethes_sp,Individual,37.5,1,1,6,0,0.0160134794353818,0.015593980393808056,0.05555555555555555,1,1,1,4.194990415737447e-4,1.0269013446842807
3,7,A2,LEMA,Brassicogethes_sp,Individual,12,4,4,16,0,0.008765616914508301,0.008835012733755419,0.07272727272727272,1,1,1,-6.939581924711793e-5,0.9921453628491127
3,7,A3,LEMA,Brassicogethes_sp,Individual,27,2,2,5,0,0.005536654611100307,0.005571352520723862,0.03636363636363636,1,1,1,-3.46979096235555e-5,0.9937720850557402
3,7,A4,CHFU,Ulidiidae,Individual,0,1,1,3,0,0.008528066528066532,0.008528066528066532,0.2,1,1,1,0,1
3,7,A4,LEMA,Brassicogethes_sp,Individual,33,2,2,1,0,0.010836626303363512,0.010897228450965987,0.16136363636363638,1,2,2,-6.060214760247526e-5,0.9944387558841071
3,7,A4,LEMA,Psilothrix_viridicoerulea,Individual,33,3,3,2,0,0.010836626303363512,0.010897228450965987,0.16136363636363638,1,2,2,-6.060214760247526e-5,0.9944387558841071
3,7,B4,LEMA,Andrena_humilis,Individual,73,3,3,14,0,0.009532806915346451,0.00958924879710275,0.106002331002331,1,3,3,-5.644188175629901e-5,0.9941140455367732
3,7,B4,LEMA,Brassicogethes_sp,Individual,73,1,1,16,0,0.009532806915346451,0.00958924879710275,0.106002331002331,1,3,3,-5.644188175629901e-5,0.9941140455367732
3,7,B4,LEMA,Psilothrix_viridicoerulea,Individual,73,1,1,7,0,0.009532806915346451,0.00958924879710275,0.106002331002331,1,3,3,-5.644188175629901e-5,0.9941140455367732
3,7,B5,LEMA,Andrena_humilis,Individual,13,10,10,14,0,0.0199643898467901,0.020117963981063938,0.2083916083916084,1,2,2,-1.5357413427383865e-4,0.9923663182607151
3,7,B5,LEMA,Brassicogethes_sp,Individual,13,3,3,16,0,0.0199643898467901,0.020117963981063938,0.2083916083916084,1,2,2,-1.5357413427383865e-4,0.9923663182607151
3,7,C2,LEMA,Andrena_humilis,Individual,50,2,2,14,0,0.006484824276193466,0.006522478684972944,0.04895104895104895,1,2,2,-3.765440877947796e-5,0.9942269786383159
3,7,C2,LEMA,Brassicogethes_sp,Individual,50,1,1,2,0,0.006484824276193466,0.006522478684972944,0.04895104895104895,1,2,2,-3.765440877947796e-5,0.9942269786383159
3,7,C4,CETE,Lasioglossum_malachurum,Individual,0,1,1,0,3,0.00753831324634094,0.015384615384615382,1,1,1,1,-0.007846302138274442,0.4899903610121612
3,7,C5,LEMA,Brassicogethes_sp,Individual,49,1,1,16,0,0.003922173459396308,0.003939522414208085,0.01818181818181818,1,1,1,-1.734895481177775e-5,0.995596178168905
3,7,C6,LEMA,Brassicogethes_sp,Individual,64,7,7,20,0,0.01636383424276323,0.01649434114667065,0.6272727272727272,1,2,2,-1.3050690390742012e-4,0.9920877770899165
3,7,C6,LEMA,Oedemeridae,Individual,64,1,1,1,0,0.01636383424276323,0.01649434114667065,0.6272727272727272,1,2,2,-1.3050690390742012e-4,0.9920877770899165
3,7,D6,LEMA,Brassicogethes_sp,Individual,38,4,4,16,0,0.02129409995227969,0.02191104275513221,1.7696969696969695,1,4,4,-6.169428028525194e-4,0.9718432933682258
3,7,D6,LEMA,Lasioglossum_malachurum,Individual,38,1,1,2,1,0.02129409995227969,0.02191104275513221,1.7696969696969695,1,4,4,-6.169428028525194e-4,0.9718432933682258
3,7,D6,LEMA,Nemotelus_sp,Individual,38,1,1,0,0,0.02129409995227969,0.02191104275513221,1.7696969696969695,1,4,4,-6.169428028525194e-4,0.9718432933682258
3,7,D6,LEMA,Sphaerophoria_scripta,Individual,38,4,4,6,2,0.02129409995227969,0.02191104275513221,1.7696969696969695,1,4,4,-6.169428028525194e-4,0.9718432933682258
3,7,E1,CHFU,Ulidiidae,Individual,26,1,1,3,0,0.008528066528066532,0.008528066528066532,0.2,1,1,1,0,1
3,7,E4,CHFU,Ulidiidae,Individual,17,1,1,3,0,0.008528066528066534,0.008528066528066534,0.2,1,1,1,0,1
3,7,E6,LEMA,Andrena_humilis,Individual,44,1,1,14,0,0.014848809457990098,0.015165444827652195,0.2153846153846154,1,3,3,-3.1663536966209695e-4,0.9791212606514018
3,7,E6,LEMA,Brassicogethes_sp,Individual,44,6,6,20,0,0.014848809457990098,0.015165444827652195,0.2153846153846154,1,3,3,-3.1663536966209695e-4,0.9791212606514018
3,7,E6,LEMA,Sphaerophoria_scripta,Individual,44,1,1,6,2,0.014848809457990098,0.015165444827652195,0.2153846153846154,1,3,3,-3.1663536966209695e-4,0.9791212606514018
3,7,F1,SPRU,Lasioglossum_sp,Individual,46,1,1,0,0,0.015384615384615382,0.015384615384615382,1,1,1,1,0,1
3,7,F2,CHFU,Ulidiidae,Individual,45,2,2,3,0,0.014748440748440757,0.014748440748440757,0.4,1,1,1,0,1
3,7,F4,LEMA,Andrena_humilis,Individual,60,2,2,14,0,0.011591043569377497,0.011848356383950497,0.22319347319347319,0.9999999999999999,4,4,-2.573128145730002e-4,0.9782828262220784
3,7,F4,LEMA,Brassicogethes_sp,Individual,60,1,1,16,0,0.011591043569377497,0.011848356383950497,0.22319347319347319,0.9999999999999999,4,4,-2.573128145730002e-4,0.9782828262220784
3,7,F4,LEMA,Psilothrix_viridicoerulea,Individual,60,2,2,8,0,0.011591043569377497,0.011848356383950497,0.22319347319347319,0.9999999999999999,4,4,-2.573128145730002e-4,0.9782828262220784
3,7,F4,LEMA,Sphaerophoria_scripta,Individual,60,1,1,6,2,0.011591043569377497,0.011848356383950497,0.22319347319347319,0.9999999999999999,4,4,-2.573128145730002e-4,0.9782828262220784
3,7,F5,LEMA,Brassicogethes_sp,Individual,28,4,4,16,0,0.01229893137601711,0.012385596687250169,0.15606060606060607,1,2,2,-8.666531123305808e-5,0.9930027342709882
3,7,F5,LEMA,Psilothrix_viridicoerulea,Individual,28,2,2,7,0,0.01229893137601711,0.012385596687250169,0.15606060606060607,1,2,2,-8.666531123305808e-5,0.9930027342709882
3,8,A1,LEMA,Brassicogethes_sp,Individual,16,1,1,3,0,0.001768874239172201,0.0024540534137427504,0.0196078431372549,1,1,1,-6.851791745705494e-4,0.7207969595390501
3,8,A2,CHFU,Andrena_sp,Individual,30,1,1,0,0,0.007932574065907949,0.00817382190308787,1.0491803278688525,1,2,2,-2.4124783717992086e-4,0.9704853078473874
3,8,A2,CHFU,Ulidiidae,Individual,30,3,3,34,0,0.007932574065907949,0.00817382190308787,1.0491803278688525,1,2,2,-2.4124783717992086e-4,0.9704853078473874
3,8,A2,PUPA,Musca_sp,Individual,60,1,1,0,0,0.0035677628108025873,0.008000000000000002,1,1,1,1,-0.004432237189197415,0.4459703513503233
3,8,A3,CHFU,Ulidiidae,Individual,41,4,4,34,0,0.006901821026471036,0.007169900429123499,0.06557377049180328,1,1,1,-2.6807940265246265e-4,0.9626104427387098
3,8,A4,CHFU,Ulidiidae,Individual,30,4,4,19,0,0.00690182102647104,0.007169900429123501,0.06557377049180328,1,1,1,-2.680794026524618e-4,0.9626104427387099
3,8,A5,CHFU,Eupeodes_corollae,Individual,31,1,1,0,0,0.006679574770452936,0.006856136396788255,1.0327868852459017,1,2,2,-1.765616263353191e-4,0.9742476496794858
3,8,A5,CHFU,Ulidiidae,Individual,31,2,2,21,0,0.006679574770452936,0.006856136396788255,1.0327868852459017,1,2,2,-1.765616263353191e-4,0.9742476496794858
3,8,A6,CHFU,Syrphidae,Individual,13,1,1,0,0,0.007928440298829326,0.008173821903087871,1.0491803278688525,1,2,2,-2.4538160425854535e-4,0.9699795753849437
3,8,A6,CHFU,Ulidiidae,Individual,13,3,3,28,0,0.007928440298829326,0.008173821903087871,1.0491803278688525,1,2,2,-2.4538160425854535e-4,0.9699795753849437
3,8,B1,CHFU,Ulidiidae,Individual,36,2,2,15,0,0.004050910513235521,0.004184950214561748,0.03278688524590164,1,1,1,-1.34039701326227e-4,0.9679710165105838
3,8,B2,CHFU,Ulidiidae,Individual,79,1,1,15,0,0.0026254552566177597,0.0026924751072808753,0.01639344262295082,1,1,1,-6.701985066311566e-5,0.9751084604340878
3,8,B2,PUPA,Sarcophaga_sp,Individual,34,5,5,3,0,0.009286486486486497,0.009286486486486493,0.5,1,1,1,3.469446951953614e-18,1.0000000000000004
3,8,B3,LEMA,Psilothrix_viridicoerulea,Individual,48,2,2,8,0,0.0023983943154365,0.003820064962819589,0.11764705882352941,1,1,1,-0.0014216706473830889,0.627841237984143
3,8,B4,CHFU,Ulidiidae,Individual,20,1,1,6,0,0.00262545525661776,0.002692475107280875,0.01639344262295082,1,1,1,-6.70198506631148e-5,0.975108460434088
3,8,B4,PUPA,Andrena_sp,Individual,1,1,1,0,0,0.0031033851002256045,0.005614035087719298,0.5,1,1,1,-0.0025106499874936934,0.5527904709776859
3,8,B5,CHFU,Ulidiidae,Individual,16,1,1,6,0,0.0026254552566177592,0.0026924751072808745,0.01639344262295082,1,1,1,-6.701985066311523e-5,0.9751084604340879
3,8,B5,PUPA,Andrena_sp,Individual,66,1,1,0,1,0.008948842653912535,0.010385964912280702,1.5,1,2,2,-0.0014371222583681661,0.8616284312044165
3,8,B5,PUPA,Brassicogethes_sp,Individual,66,1,1,0,0,0.008948842653912535,0.010385964912280702,1.5,1,2,2,-0.0014371222583681661,0.8616284312044165
3,8,B6,CHFU,Ulidiidae,Individual,0,1,1,13,0,0.00262545525661776,0.0026924751072808745,0.01639344262295082,1,1,1,-6.701985066311436e-5,0.9751084604340883
3,8,B6,LEMA,Brassicogethes_sp,Individual,33,7,7,15,0,0.005781316831923655,0.011288406377609046,0.19607843137254904,1,2,2,-0.005507089545685391,0.5121464127470732
3,8,B6,LEMA,Psilothrix_viridicoerulea,Individual,33,1,1,8,0,0.005781316831923655,0.011288406377609046,0.19607843137254904,1,2,2,-0.005507089545685391,0.5121464127470732
3,8,B6,PUPA,Sarcophaga_sp,Individual,92,1,1,3,0,0.0028172972972973003,0.002817297297297299,0.1,1,1,1,1.3010426069826053e-18,1.0000000000000004
3,8,C1,CHFU,Ulidiidae,Individual,42,4,4,34,0,0.006901821026471036,0.007169900429123499,0.06557377049180328,1,1,1,-2.6807940265246265e-4,0.9626104427387098
3,8,C1,LEMA,Brassicogethes_sp,Individual,28.5,2,2,15,0,0.002936945636062652,0.005018139308895294,0.09803921568627451,1,2,2,-0.0020811936728326423,0.5852658635555493
3,8,C1,LEMA,Psilothrix_viridicoerulea,Individual,28.5,1,1,4,0,0.002936945636062652,0.005018139308895294,0.09803921568627451,1,2,2,-0.0020811936728326423,0.5852658635555493
3,8,C2,CHFU,Ulidiidae,Individual,38,5,5,34,0,0.008327276283088795,0.008662375536404372,0.08196721311475409,1,1,1,-3.35099253315577e-4,0.9613155476915894
3,8,C3,CHFU,Sarcophaga_sp,Individual,7.5,1,1,0,0,0.006679574770452934,0.0068561363967882556,1.0327868852459017,1,2,2,-1.765616263353217e-4,0.9742476496794854
3,8,C3,CHFU,Ulidiidae,Individual,7.5,2,2,15,0,0.006679574770452934,0.0068561363967882556,1.0327868852459017,1,2,2,-1.765616263353217e-4,0.9742476496794854
3,8,C4,CHFU,Musca_sp,Individual,13,1,1,3,0,0.0037419394655712705,0.004795001843652345,0.45,1,2,2,-0.0010530623780810747,0.7803833215465547
3,8,C4,CHFU,Psilothrix_viridicoerulea,Individual,13,1,1,1,2,0.0037419394655712705,0.004795001843652345,0.45,1,2,2,-0.0010530623780810747,0.7803833215465547
3,8,C5,CHFU,Musca_sp,Individual,15,1,1,3,0,0.005176490598428477,0.006108794077778115,0.23278688524590166,1,2,2,-9.323034793496388e-4,0.847383384105045
3,8,C5,CHFU,Ulidiidae,Individual,15,2,2,15,0,0.005176490598428477,0.006108794077778115,0.23278688524590166,1,2,2,-9.323034793496388e-4,0.847383384105045
3,8,C6,CHFU,Dilophus_sp,Individual,31,1,1,0,0,0.01337920897847446,0.014514186872339617,1.8155737704918034,1,3,3,-0.0011349778938651578,0.9218021716374522
3,8,C6,CHFU,Psilothrix_viridicoerulea,Individual,31,3,3,1,2,0.01337920897847446,0.014514186872339617,1.8155737704918034,1,3,3,-0.0011349778938651578,0.9218021716374522
3,8,C6,CHFU,Ulidiidae,Individual,31,4,4,34,0,0.01337920897847446,0.014514186872339617,1.8155737704918034,1,3,3,-0.0011349778938651578,0.9218021716374522
3,8,D1,CHFU,Musca_sp,Individual,41,1,1,0,1,0.005176490598428477,0.006108794077778114,0.23278688524590166,1,2,2,-9.32303479349637e-4,0.8473833841050452
