node_id,module,layer_id,type,species,layer_name,Plot
45,9,3,plant,D1 LEMA,LEMA,8
46,5,2,plant,D2 CHFU,CHFU,8
47,15,3,plant,D2 LEMA,LEMA,8
48,10,5,plant,D2 PUPA,PUPA,8
49,5,2,plant,D3 CHFU,CHFU,8
50,2,2,plant,D4 CHFU,CHFU,8
51,1,3,plant,D4 LEMA,LEMA,8
52,17,5,plant,D4 PUPA,PUPA,8
53,5,2,plant,D5 CHFU,CHFU,8
54,6,3,plant,D5 LEMA,LEMA,8
55,18,5,plant,D5 PUPA,PUPA,8
56,1,3,plant,D6 LEMA,LEMA,8
57,11,5,plant,D6 PUPA,PUPA,8
58,7,2,plant,E1 CHFU,CHFU,8
59,3,3,plant,E1 LEMA,LEMA,8
60,10,5,plant,E1 PUPA,PUPA,8
61,10,5,plant,E2 PUPA,PUPA,8
62,13,1,plant,E3 BEMA,BEMA,8
63,5,2,plant,E3 CHFU,CHFU,8
64,13,3,plant,E3 LEMA,LEMA,8
65,10,5,plant,E3 PUPA,PUPA,8
66,1,3,plant,E4 LEMA,LEMA,8
67,6,3,plant,E5 LEMA,LEMA,8
68,11,5,plant,E5 PUPA,PUPA,8
69,7,2,plant,F1 CHFU,CHFU,8
70,3,3,plant,F1 LEMA,LEMA,8
71,10,5,plant,F1 PUPA,PUPA,8
72,7,2,plant,F2 CHFU,CHFU,8
73,1,3,plant,F2 LEMA,LEMA,8
74,7,2,plant,F3 CHFU,CHFU,8
75,1,3,plant,F3 LEMA,LEMA,8
76,7,2,plant,F4 CHFU,CHFU,8
77,4,3,plant,F4 LEMA,LEMA,8
78,4,1,plant,F5 BEMA,BEMA,8
79,2,2,plant,F5 CHFU,CHFU,8
80,4,3,plant,F5 LEMA,LEMA,8
81,12,4,plant,F5 MESU,MESU,8
82,19,5,plant,F5 PUPA,PUPA,8
83,5,2,plant,F6 CHFU,CHFU,8
84,14,3,plant,F6 LEMA,LEMA,8
85,12,4,plant,F6 MESU,MESU,8
86,3,5,plant,F6 PUPA,PUPA,8
87,6,3,pollinator,Andrena_2_10_3,LEMA,8
87,6,6,pollinator,Andrena_2_10_3,SCLA,8
88,8,2,pollinator,Andrena_sp.,CHFU,8
88,8,3,pollinator,Andrena_sp.,LEMA,8
88,8,5,pollinator,Andrena_sp.,PUPA,8
89,19,5,pollinator,bee_1_1_6,PUPA,8
90,12,4,pollinator,Bee_4.19.5,MESU,8
91,7,2,pollinator,Black_small_fly,CHFU,8
92,6,3,pollinator,Bombyliidae,LEMA,8
93,1,3,pollinator,Brassicogethes_sp.,LEMA,8
93,1,5,pollinator,Brassicogethes_sp.,PUPA,8
93,1,6,pollinator,Brassicogethes_sp.,SCLA,8
94,20,3,pollinator,Cryptocephalus_sp.,LEMA,8
95,15,3,pollinator,Cylindromyia_sp.,LEMA,8
95,15,4,pollinator,Cylindromyia_sp.,MESU,8
96,2,2,pollinator,Dilophus_sp.,CHFU,8
97,14,3,pollinator,Episyrphus_balteatus,LEMA,8
97,14,4,pollinator,Episyrphus_balteatus,MESU,8
98,2,2,pollinator,Eupeodes_corollae,CHFU,8
99,2,2,pollinator,Fly_5_10_3,CHFU,8
100,14,3,pollinator,Lasiocampa_trifolii,LEMA,8
101,4,3,pollinator,Lasioglossum_sp.,LEMA,8
101,4,4,pollinator,Lasioglossum_sp.,MESU,8
102,13,1,pollinator,Lomatia_sp.,BEMA,8
102,13,3,pollinator,Lomatia_sp.,LEMA,8
103,4,3,pollinator,Malachius_bipustulatus,LEMA,8
104,18,5,pollinator,Melyridae,PUPA,8
105,5,2,pollinator,Musca_sp.,CHFU,8
105,5,3,pollinator,Musca_sp.,LEMA,8
105,5,5,pollinator,Musca_sp.,PUPA,8
106,3,2,pollinator,Psilothrix_viridicoerulea,CHFU,8
106,3,3,pollinator,Psilothrix_viridicoerulea,LEMA,8
106,3,5,pollinator,Psilothrix_viridicoerulea,PUPA,8
106,3,6,pollinator,Psilothrix_viridicoerulea,SCLA,8
107,11,5,pollinator,Sarcophaga_sp.,PUPA,8
108,10,5,pollinator,Small.bee.1_8_6,PUPA,8
109,4,1,pollinator,Sphaerophoria_scripta,BEMA,8
109,4,3,pollinator,Sphaerophoria_scripta,LEMA,8
110,2,2,pollinator,Syrphidae,CHFU,8
111,16,5,pollinator,Tabanidae,PUPA,8
112,2,2,pollinator,Ulidiidae,CHFU,8
113,17,5,pollinator,Vanessa_cardui,PUPA,8
114,9,3,pollinator,X2_28_5,LEMA,8
