node_id,module,layer_id,type,species,layer_name,Plot
89,2,3,pollinator,Eucera_sp.,CHFU,9
90,1,5,pollinator,Euchloe_crameri,LEMA,9
91,1,5,pollinator,Lagorina_sericea,LEMA,9
92,14,6,pollinator,Lasiocampa_trifolii,PUPA,9
93,1,5,pollinator,Lasioglossum_sp.,LEMA,9
94,3,3,pollinator,Mordellidae,CHFU,9
94,3,5,pollinator,Mordellidae,LEMA,9
94,3,8,pollinator,Mordellidae,SOAS,9
95,6,3,pollinator,Musca_sp.,CHFU,9
96,8,5,pollinator,Oedemeridae,LEMA,9
97,2,3,pollinator,Psilothrix_viridicoerulea,CHFU,9
97,2,5,pollinator,Psilothrix_viridicoerulea,LEMA,9
97,2,8,pollinator,Psilothrix_viridicoerulea,SOAS,9
98,7,5,pollinator,Small.bee.1_8_6,LEMA,9
98,7,6,pollinator,Small.bee.1_8_6,PUPA,9
99,8,5,pollinator,Sphaerophoria_scripta,LEMA,9
100,6,3,pollinator,Syrphidae,CHFU,9
101,5,3,pollinator,Ulidiidae,CHFU,9
